ensembl_gene_id	hgnc_symbol	logFC_RETT_TC	PValue_RETT_TC	entrezgene
ENSG00000206630	SNORD60	0.153909812	0.171362815	26788
ENSG00000204471	TBC1D3P4	-0.125973263	0.171380382	NA
ENSG00000201318	SNORD114-30	-0.18778491	0.171384862	767611
ENSG00000138092	CENPO	-0.138956558	0.17143149	79172
ENSG00000139515	PDX1	0.139097559	0.171477084	3651
ENSG00000230438	SERPINB9P1	0.12965182	0.171510394	NA
ENSG00000183682	BMP8A	-0.145171713	0.171528202	353500
ENSG00000105849	TWISTNB	0.145143326	0.171528246	221830
ENSG00000109929	SC5D	-0.156073894	0.17158672	6309
ENSG00000163092	XIRP2	0.124883649	0.171590478	129446
ENSG00000197617	VN1R5	-0.120592711	0.1716064	317705
ENSG00000225110	PNMA6F	-0.136347356	0.171651776	105373377
ENSG00000204237	OXLD1	-0.221422686	0.171675222	339229
ENSG00000148225	WDR31	-0.127052084	0.171682839	114987
ENSG00000197016	ZNF470	0.160538696	0.17177966	388566
ENSG00000152284	TCF7L1	0.116891965	0.17179529	83439
ENSG00000181722	ZBTB20	0.181281498	0.171818722	26137
ENSG00000198842	DUSP27	0.172839789	0.171861546	92235
ENSG00000183889		0.147686179	0.171896092	NA
ENSG00000130772	MED18	-0.18149292	0.171930316	54797
ENSG00000187951	ARHGAP11B	0.132565543	0.172044861	100288637
ENSG00000215305	VPS16	-0.132032731	0.172082553	64601
ENSG00000128604	IRF5	-0.2037456	0.172091005	3663
ENSG00000156206	CFAP161	0.12092108	0.172099094	161502
ENSG00000164953	TMEM67	-0.146074116	0.172187098	91147
ENSG00000137203	TFAP2A	0.110919369	0.172235245	7020
ENSG00000160305	DIP2A	-0.268386809	0.172238336	23181
ENSG00000162510	MATN1	0.171279361	0.172457388	4146
ENSG00000148337	CIZ1	0.205497355	0.172458853	25792
ENSG00000204754	LINC01951	0.134285461	0.17247428	NA
ENSG00000105514	RAB3D	0.150347681	0.172563518	9545
ENSG00000074370	ATP2A3	-0.150087535	0.172790617	489
ENSG00000065618	COL17A1	0.151420197	0.172828177	1308
ENSG00000183718	TRIM52	0.153082084	0.172860258	84851
ENSG00000164038	SLC9B2	-0.189663592	0.172900225	133308
ENSG00000176840	MIR7-3HG	-0.132170889	0.172911646	284424
ENSG00000255837	TAS2R20	0.159430337	0.172925281	259295
ENSG00000130414	NDUFA10	-0.167929266	0.172925495	4705
ENSG00000186008	RPS4XP21	0.165942921	0.173017508	NA
ENSG00000173801	JUP	0.126800839	0.173169773	3728
ENSG00000119772	DNMT3A	-0.169540722	0.173181603	1788
ENSG00000256614	AK6P1	-0.163368348	0.173184008	NA
ENSG00000197627	UBE2Q2P12	-0.148850577	0.173211184	NA
ENSG00000121380	BCL2L14	0.115252622	0.17322016	79370
ENSG00000162512	SDC3	-0.159826715	0.173423881	9672
ENSG00000166736	HTR3A	0.197705728	0.173430407	3359
ENSG00000224224	HAUS1P2	0.128836455	0.173475098	NA
ENSG00000137251	TINAG	0.139753854	0.17347808	27283
ENSG00000104218	CSPP1	-0.144493219	0.173617751	79848
ENSG00000187474	FPR3	-0.145036838	0.173627725	2359
ENSG00000123983	ACSL3	0.1976891	0.173659722	2181
ENSG00000204959	ARHGEF34P	0.136045961	0.17368093	NA
ENSG00000184661	CDCA2	0.148389089	0.173708691	157313
ENSG00000135074	ADAM19	0.169067384	0.173740838	8728
ENSG00000198373	WWP2	0.17528587	0.173765071	11060
ENSG00000154310	TNIK	-0.240601661	0.1737892	23043
ENSG00000183625	CCR3	-0.119071891	0.173797735	1232
ENSG00000219784		0.167614716	0.173798956	NA
ENSG00000115290	GRB14	0.176295376	0.173853482	2888
ENSG00000171631	P2RY6	0.146183459	0.173892598	5031
ENSG00000156097	GPR61	-0.204798351	0.173899043	83873
ENSG00000250254	PTTG2	0.165271602	0.173955508	10744
ENSG00000158006	PAFAH2	0.262108631	0.17407518	5051
ENSG00000047617	ANO2	-0.174310283	0.17418377	57101
ENSG00000114686	MRPL3	0.125326891	0.174207023	11222
ENSG00000258223	PRSS58	0.143991078	0.174302627	136541
ENSG00000072682	P4HA2	-0.177444463	0.174373328	8974
ENSG00000138780	GSTCD	-0.13027869	0.174419274	79807
ENSG00000100106	TRIOBP	-0.171665817	0.174479711	11078
ENSG00000068885	IFT80	-0.223553397	0.17451336	57560
ENSG00000251632	LINC02172	0.17803331	0.174627973	105377443
ENSG00000167390	POM121L3P	0.126990308	0.174674737	NA
ENSG00000140527	WDR93	0.131777171	0.174686779	56964
ENSG00000169499	PLEKHA2	0.124749545	0.174704135	59339
ENSG00000111186	WNT5B	0.164063562	0.174720935	81029
ENSG00000197475	ADAM3A	0.144143168	0.174773003	1587
ENSG00000131409	LRRC4B	-0.126389543	0.1748015	94030
ENSG00000186001	LRCH3	-0.167586818	0.17483667	84859
ENSG00000229201		0.13024713	0.174843291	NA
ENSG00000107679	PLEKHA1	0.142115295	0.1748724	59338
ENSG00000184389	A3GALT2	0.167817481	0.174893493	127550
ENSG00000224060	ARSEP1	-0.128638204	0.174894425	NA
ENSG00000237659	RNASEH2CP1	0.161614551	0.17489651	NA
ENSG00000180098	TRNAU1AP	-0.12501788	0.174898448	54952
ENSG00000140396	NCOA2	-0.159875597	0.174941185	10499
ENSG00000188766	SPRED3	-0.139548353	0.174943116	399473
ENSG00000186628	FSD2	-0.121728256	0.174987926	123722
ENSG00000127362	TAS2R3	-0.162345836	0.175014335	50831
ENSG00000086102	NFX1	-0.244540243	0.175062112	4799
ENSG00000196935	SRGAP1	0.208539198	0.175197484	57522
ENSG00000178307	TMEM11	0.148974763	0.175206284	8834
ENSG00000064651	SLC12A2	0.431676769	0.175277151	6558
ENSG00000235665	LINC00298	0.125174788	0.175395764	339788
ENSG00000146374	RSPO3	-0.173286589	0.175463952	84870
ENSG00000258738		0.15129035	0.175515723	112268124
ENSG00000178150	ZNF114	-0.130162332	0.175571178	163071
ENSG00000107614	TRDMT1	-0.132543373	0.175572866	1787
ENSG00000126882	FAM78A	0.173147444	0.175577608	286336
ENSG00000149656	LINC00266-1	0.127617705	0.175674553	NA
ENSG00000184635	ZNF93	0.228854032	0.175688687	81931
ENSG00000073614	KDM5A	-0.175272355	0.175737509	5927
ENSG00000200792	SNORA80A	0.119193001	0.175814549	677846
ENSG00000158669	GPAT4	-0.139660854	0.175833479	137964
ENSG00000079308	TNS1	0.210913301	0.175860858	7145
ENSG00000165716	FAM69B	-0.158097739	0.176105713	138311
ENSG00000117419	ERI3	-0.191639965	0.176124356	79033
ENSG00000197124	ZNF682	-0.18924586	0.176135045	91120
ENSG00000251287	ALG1L2	0.116859309	0.176166574	644974
ENSG00000183715	OPCML	-0.136378849	0.176166734	4978
ENSG00000184154	LRTOMT	0.255479849	0.17618426	220074
ENSG00000174677	VN1R6P	0.123396111	0.1762417	NA
ENSG00000244398		-0.108367216	0.176282067	NA
ENSG00000147036	LANCL3	0.12146772	0.176345002	347404
ENSG00000137513	NARS2	0.177362549	0.176353156	79731
ENSG00000226800	CACTIN-AS1	-0.144799564	0.176385363	404665
ENSG00000177169	ULK1	0.195043486	0.176388784	8408
ENSG00000143437	ARNT	0.224164523	0.176463816	405
ENSG00000060718	COL11A1	-0.157352064	0.176468843	1301
ENSG00000142655	PEX14	0.191859389	0.176667376	5195
ENSG00000006377	DLX6	-0.130717805	0.176738558	1750
ENSG00000157657	ZNF618	-0.112273037	0.176740229	114991
ENSG00000215183	MSMP	0.137333734	0.17677748	692094
ENSG00000157578	LCA5L	0.119458207	0.176784792	150082
ENSG00000122952	ZWINT	-0.149318595	0.176806365	11130
ENSG00000275866		0.18296313	0.176806933	NA
ENSG00000164035	EMCN	-0.139187939	0.176831128	51705
ENSG00000127957	PMS2P3	-0.185301389	0.176839483	5387
ENSG00000141376	BCAS3	0.16057328	0.176861582	54828
ENSG00000198633	ZNF534	0.11898608	0.176888886	147658
ENSG00000116701	NCF2	-0.16018507	0.177099805	4688
ENSG00000163221	S100A12	-0.121227506	0.177125523	6283
ENSG00000021461	CYP3A43	-0.138611411	0.177126383	64816
ENSG00000197110	IFNL3	0.1301182	0.177283013	282617
ENSG00000102970	CCL17	0.158959785	0.177286613	6361
ENSG00000280197	C18orf12	0.11390363	0.177289808	84322
ENSG00000159640	ACE	-0.181317307	0.177328947	1636
ENSG00000260903	XKR7	0.124861145	0.177338245	343702
ENSG00000134184	GSTM1	-0.231955889	0.177358186	2944
ENSG00000225450		-0.131649159	0.177364274	NA
ENSG00000227674	LINC00355	0.132254043	0.17737554	144766
ENSG00000214788	OOSP1	0.129212852	0.17738085	NA
ENSG00000253541	SEPT10P1	0.152564864	0.177488555	NA
ENSG00000233746	LINC00656	0.156894148	0.177602518	200261
ENSG00000275038		-0.155827673	0.177691919	NA
ENSG00000253954	HMGN1P38	-0.144542757	0.177791221	NA
ENSG00000113212	PCDHB7	0.133706075	0.177803928	56129
ENSG00000133985	TTC9	-0.224707476	0.177818576	23508
ENSG00000111647	UHRF1BP1L	0.155754204	0.177853612	23074
ENSG00000259378	DCAF13P3	0.139672583	0.177922533	NA
ENSG00000197410	DCHS2	0.114751559	0.177936906	54798
ENSG00000272549	LINC02538	0.214009993	0.178022658	401286
ENSG00000277661		-0.176392837	0.178050168	NA
ENSG00000213238		-0.152770479	0.178079601	NA
ENSG00000156256	USP16	-0.395389413	0.178085539	10600
ENSG00000187498	COL4A1	0.338669301	0.178129838	1282
ENSG00000170837	GPR27	-0.206091892	0.178137792	2850
ENSG00000226935	LINC00161	0.210540065	0.178287584	118421
ENSG00000227284	MARK2P10	0.132897395	0.178289338	NA
ENSG00000168828	OR13J1	0.137504238	0.178368686	392309
ENSG00000196696		0.114711753	0.178399191	283970
ENSG00000226259	GTF2H2B	-0.249024421	0.178402139	NA
ENSG00000172613	RAD9A	0.22635436	0.178416566	5883
ENSG00000078795	PKD2L2	0.124223212	0.178426226	27039
ENSG00000240776		0.147150124	0.178449284	NA
ENSG00000162739	SLAMF6	0.150444402	0.178450292	114836
ENSG00000253161	LINC01605	0.165396838	0.178460114	NA
ENSG00000207656	MIR489	0.114957275	0.178567552	574442
ENSG00000099864	PALM	0.157920842	0.178631342	5064
ENSG00000248428		0.144208687	0.178738218	NA
ENSG00000107165	TYRP1	0.167470029	0.178754432	7306
ENSG00000065613	SLK	-0.152052796	0.178758731	9748
ENSG00000152527	PLEKHH2	0.264174888	0.178970319	130271
ENSG00000008517	IL32	0.215739113	0.179030955	9235
ENSG00000005102	MEOX1	-0.114106421	0.1790425	4222
ENSG00000112531	QKI	-0.241048157	0.179054255	9444
ENSG00000147234	FRMPD3	-0.151484536	0.17909128	84443
ENSG00000178623	GPR35	0.17869185	0.179094269	2859
ENSG00000236542	MED28P7	0.112484056	0.179105549	NA
ENSG00000013441	CLK1	-0.324567501	0.179139176	1195
ENSG00000184669	OR7E14P	0.177822798	0.179140084	NA
ENSG00000249661	TNRC18P1	0.142773018	0.1791756	NA
ENSG00000183323	CCDC125	-0.135107254	0.179237499	202243
ENSG00000075429	CACNG5	-0.127198312	0.179427881	27091
ENSG00000145741	BTF3	-0.27309542	0.179484666	689
ENSG00000136634	IL10	0.185255884	0.17950499	3586
ENSG00000276600	RAB7B	0.23767335	0.179546985	338382
ENSG00000165995	CACNB2	-0.191679463	0.179565471	783
ENSG00000153093	ACOXL	-0.14721208	0.179594392	55289
ENSG00000244486	SCARF2	0.138520251	0.179602952	91179
ENSG00000164399	IL3	-0.123310794	0.179618639	3562
ENSG00000129003	VPS13C	-0.136144701	0.179637834	54832
ENSG00000186844	LCE1A	-0.13589192	0.179731183	353131
ENSG00000102543	CDADC1	-0.150525513	0.179736209	81602
ENSG00000231824	AKAIN1	-0.15529343	0.179771202	642597
ENSG00000157150	TIMP4	-0.217110488	0.179773305	7079
ENSG00000239696		-0.134405343	0.179777103	NA
ENSG00000185761	ADAMTSL5	0.154459469	0.17984872	339366
ENSG00000276715	YWHAEP7	0.14739007	0.179908029	284100
ENSG00000212452	SNORD69	-0.125958383	0.179943547	692109
ENSG00000236012	HIGD1AP12	-0.153310417	0.179962551	NA
ENSG00000070778	PTPN21	-0.184716487	0.179984897	11099
ENSG00000128438	TBC1D27P	-0.139459179	0.180100335	NA
ENSG00000146233	CYP39A1	0.13731205	0.180178518	51302
ENSG00000259974	LINC00261	0.141565383	0.18019115	140828
ENSG00000068976	PYGM	0.334567131	0.18027044	5837
ENSG00000284018	SSU72P5	0.131738721	0.180277059	NA
ENSG00000163993	S100P	-0.167169917	0.180316578	6286
ENSG00000205571	SMN2	0.188137745	0.180368698	6607
ENSG00000205571	SMN2	0.188137745	0.180368698	6606
ENSG00000213721	HMGN2P30	-0.147318659	0.180379712	NA
ENSG00000215493		-0.132685764	0.180408623	NA
ENSG00000244076		0.125808559	0.180419013	NA
ENSG00000071243	ING3	-0.225109917	0.180483382	54556
ENSG00000196632	WNK3	0.162190127	0.18048435	65267
ENSG00000178502	KLHL11	0.127026949	0.180491742	55175
ENSG00000228039		-0.16890215	0.180513331	NA
ENSG00000093183	SEC22C	-0.1366162	0.180564988	9117
ENSG00000207615	MIR515-2	0.18977509	0.180605795	574465
ENSG00000214510	SPINK13	0.127817555	0.180663204	153218
ENSG00000182095	TNRC18	0.11421596	0.180710057	84629
ENSG00000149292	TTC12	-0.169771272	0.180743185	54970
ENSG00000259025		0.16936951	0.18075486	NA
ENSG00000140157	NIPA2	-0.144367051	0.180772625	81614
ENSG00000152409	JMY	0.171136798	0.180777564	133746
ENSG00000141194	OR4D1	0.157741041	0.18081326	26689
ENSG00000248050		0.135576134	0.180819893	100132813
ENSG00000237243		0.137062771	0.180830152	100130880
ENSG00000144063	MALL	-0.150684241	0.180869613	7851
ENSG00000108840	HDAC5	0.199108156	0.180913599	10014
ENSG00000135899	SP110	-0.184665622	0.180916334	3431
ENSG00000145736	GTF2H2	-0.127140781	0.180920109	728340
ENSG00000145736	GTF2H2	-0.127140781	0.180920109	2966
ENSG00000133216	EPHB2	0.135415676	0.180971519	2048
ENSG00000121075	TBX4	0.110540858	0.181052592	9496
ENSG00000127324	TSPAN8	0.389477856	0.181218087	7103
ENSG00000279631		0.195066654	0.18126307	NA
ENSG00000168685	IL7R	0.116771623	0.181287189	3575
ENSG00000177627	C12orf54	0.160443894	0.181291588	121273
ENSG00000215203	GRXCR1	0.138176297	0.181294549	389207
ENSG00000181191	PJA1	-0.203589396	0.181316897	64219
ENSG00000280709	LINC02203	-0.140782775	0.181329701	727924
ENSG00000143194	MAEL	0.193032816	0.18133103	84944
ENSG00000154263	ABCA10	-0.117301071	0.181350581	10349
ENSG00000163913	IFT122	-0.130987645	0.181373598	55764
ENSG00000200816	SNORA38	-0.158854757	0.181469768	677820
ENSG00000240654	C1QTNF9	-0.135864957	0.181488479	338872
ENSG00000008394	MGST1	-0.147810731	0.181523909	4257
ENSG00000248319	LINC02275	0.193987077	0.181524568	100506085
ENSG00000126705	AHDC1	0.217812751	0.181539159	27245
ENSG00000226481	ACTR3BP2	-0.182377313	0.18157594	NA
ENSG00000136574	GATA4	0.14983304	0.181623434	2626
ENSG00000009780	FAM76A	0.114597909	0.181632272	199870
ENSG00000164299	SPZ1	0.174628015	0.18165177	84654
ENSG00000179088	C12orf42	0.147794753	0.181663653	374470
ENSG00000242715	CCDC169	-0.142543245	0.181715617	728591
ENSG00000184999	SLC22A10	-0.128505822	0.181740732	387775
ENSG00000241476	SSX2	-0.146765319	0.18185535	6757
ENSG00000205420	KRT6A	0.121767301	0.181956294	3853
ENSG00000174667	OR7D4	-0.167228037	0.181969345	125958
ENSG00000162971	TYW5	-0.136107204	0.18196942	129450
ENSG00000254563		-0.117550853	0.182012091	NA
ENSG00000164109	MAD2L1	-0.200477495	0.182036812	4085
ENSG00000213118	CHCHD2P4	-0.121012714	0.18204231	NA
ENSG00000197128	ZNF772	0.129516944	0.182148231	400720
ENSG00000111231	GPN3	0.139477896	0.182154368	51184
ENSG00000229323	DLEU1-AS1	0.149492158	0.182156648	103689915
ENSG00000236570	RAD23BP1	0.139500947	0.18216201	NA
ENSG00000141448	GATA6	0.165474423	0.182274343	2627
ENSG00000111432	FZD10	0.134071433	0.182276159	11211
ENSG00000130538	OR11H1	-0.163965138	0.182291729	81061
ENSG00000221203	MIR1262	0.135565236	0.182305773	100302279
ENSG00000206142		0.131101746	0.182317935	NA
ENSG00000171827	ZNF570	-0.120500663	0.182354574	148268
ENSG00000198286	CARD11	-0.152454315	0.182355045	84433
ENSG00000280225		-0.125472916	0.182356446	NA
ENSG00000188487	INSC	0.149546483	0.182361178	387755
ENSG00000207559	MIR578	0.117700047	0.18236239	693163
ENSG00000256843		0.125555191	0.182458605	NA
ENSG00000127364	TAS2R4	0.159256902	0.182469575	50832
ENSG00000211590	MIR802	-0.148401389	0.182472402	768219
ENSG00000197123	ZNF679	-0.165842669	0.182533338	168417
ENSG00000227913	KRT8P44	0.354322452	0.182565742	NA
ENSG00000203799	CCDC162P	0.164860713	0.182572495	NA
ENSG00000137691	C11orf70	-0.125595729	0.182752512	85016
ENSG00000163568	AIM2	-0.180564702	0.182807241	9447
ENSG00000189050	RNFT1	-0.166464967	0.182830591	51136
ENSG00000165671	NSD1	0.191569269	0.182844965	64324
ENSG00000007171	NOS2	0.174371739	0.182857577	4843
ENSG00000164736	SOX17	-0.125404985	0.18287737	64321
ENSG00000135093	USP30	-0.141769172	0.182895755	84749
ENSG00000213862		-0.21564421	0.182949089	NA
ENSG00000100023	PPIL2	-0.14898451	0.182980644	23759
ENSG00000125148	MT2A	0.14435239	0.182999121	4502
ENSG00000169139	UBE2V2	0.159872474	0.183098556	7336
ENSG00000147419	CCDC25	-0.298644322	0.183135111	55246
ENSG00000214822	KRT16P3	0.163250594	0.183154553	644945
ENSG00000196218	RYR1	0.206294027	0.183187993	6261
ENSG00000164403	SHROOM1	0.301977052	0.183245604	134549
ENSG00000112276	BVES	0.118042472	0.183288795	11149
ENSG00000185385	OR7A17	-0.137038184	0.183316232	26333
ENSG00000197343	ZNF655	0.147281453	0.183354403	79027
ENSG00000213967	ZNF726	0.117344332	0.18337349	730087
ENSG00000110002	VWA5A	-0.220311361	0.183374905	4013
ENSG00000182109		0.158639839	0.183375228	NA
ENSG00000258875		0.16262244	0.183376937	NA
ENSG00000076604	TRAF4	0.192795467	0.183387217	9618
ENSG00000130427	EPO	0.124030857	0.183426945	2056
ENSG00000178107		0.183829604	0.183662696	NA
ENSG00000225705		-0.173752014	0.183669578	NA
ENSG00000170619	COMMD5	-0.183331007	0.183722002	28991
ENSG00000151023	ENKUR	-0.142552631	0.183737057	219670
ENSG00000144230	GPR17	-0.379227862	0.183761169	2840
ENSG00000120563	LYZL1	-0.154892092	0.183762299	84569
ENSG00000198121	LPAR1	0.165820069	0.183813742	1902
ENSG00000228422	LINC00687	-0.135577595	0.183823459	728450
ENSG00000196406	SPANXD	0.147186209	0.183827567	64648
ENSG00000258774	NANOGP7	-0.141617335	0.183977886	NA
ENSG00000215910	C1orf167	-0.13007553	0.183995773	284498
ENSG00000012504	NR1H4	-0.127050582	0.184031662	9971
ENSG00000181392	SYNE4	0.119016185	0.184079027	163183
ENSG00000198198	SZT2	0.133199532	0.184081729	23334
ENSG00000164270	HTR4	0.24824683	0.184087269	3360
ENSG00000204446	C9orf170	0.169441393	0.184207769	401535
ENSG00000165555	NOXRED1	0.127573723	0.184223141	122945
ENSG00000176148	TCP11L1	-0.15172506	0.184288156	55346
ENSG00000251562	MALAT1	-0.16039443	0.184354034	378938
ENSG00000184988	TMEM106A	-0.173420738	0.184363949	113277
ENSG00000206937	SNORA70B	-0.118086063	0.184398895	100124537
ENSG00000226320	LINC01811	-0.140131577	0.184450194	NA
ENSG00000174448	STARD6	0.132493797	0.184485909	147323
ENSG00000130669	PAK4	0.126510838	0.184584749	10298
ENSG00000144619	CNTN4	-0.203493305	0.184588535	152330
ENSG00000067177	PHKA1	0.148209423	0.184633015	5255
ENSG00000169118	CSNK1G1	-0.132960138	0.184645515	53944
ENSG00000106714	CNTNAP3	-0.170459781	0.18470302	79937
ENSG00000234838	PPIAP78	0.158267042	0.184769929	NA
ENSG00000132326	PER2	-0.130262281	0.184818665	8864
ENSG00000115263	GCG	-0.138945165	0.184830077	2641
ENSG00000230724	LINC01001	0.132011009	0.18484501	NA
ENSG00000242034		0.130624738	0.184889997	NA
ENSG00000117533	VAMP4	-0.214349259	0.184903592	8674
ENSG00000248712	CCDC153	0.13176742	0.18493537	283152
ENSG00000184809	B3GALT5-AS1	0.135693919	0.184944241	114041
ENSG00000177030	DEAF1	0.146436261	0.1849611	10522
ENSG00000136603	SKIL	-0.163315735	0.184965009	6498
ENSG00000203950	RTL8A	0.178368102	0.185016461	26071
ENSG00000114251	WNT5A	-0.164661299	0.185056511	7474
ENSG00000229897	SEPT7P7	0.156286282	0.185106108	NA
ENSG00000237441	RGL2	0.175944984	0.185124952	5863
ENSG00000244538		0.309952544	0.18515611	NA
ENSG00000229104	YY1P2	0.183149665	0.185223661	NA
ENSG00000163632	C3orf49	0.118558945	0.18528271	132200
ENSG00000101460	MAP1LC3A	-0.191038413	0.185351436	84557
ENSG00000197084	LCE1C	0.158196161	0.185354867	353133
ENSG00000272767	JMJD1C-AS1	-0.128358285	0.185373424	84989
ENSG00000258016	HIGD1AP1	0.125090277	0.185409283	NA
ENSG00000226668		0.171165909	0.18551173	NA
ENSG00000090376	IRAK3	-0.195825543	0.185542865	11213
ENSG00000265944	LINC01387	0.135985745	0.185634043	100130480
ENSG00000144115	THNSL2	0.248590875	0.185712228	55258
ENSG00000149507	OOSP2	-0.145006169	0.185779633	219990
ENSG00000116761	CTH	-0.146679665	0.185920682	1491
ENSG00000099992	TBC1D10A	-0.168456409	0.18593457	83874
ENSG00000182255	KCNA4	-0.215981796	0.185981027	3739
ENSG00000136206	SPDYE1	-0.165791108	0.186050047	285955
ENSG00000066923	STAG3	0.141693851	0.186224483	10734
ENSG00000146247	PHIP	0.297513015	0.186272339	55023
ENSG00000147041	SYTL5	0.122477676	0.186424386	94122
ENSG00000106133	NSUN5P2	-0.1328434	0.186438408	260294
ENSG00000147485	PXDNL	-0.128014091	0.186576543	137902
ENSG00000273756		0.149000736	0.18658106	102723623
ENSG00000100253	MIOX	-0.175400269	0.186635754	55586
ENSG00000115353	TACR1	0.159487832	0.186648105	6869
ENSG00000198155	ZNF876P	0.118698192	0.1867197	642280
ENSG00000188419	CHM	-0.203081765	0.186719879	1121
ENSG00000263307		-0.149995497	0.186811512	NA
ENSG00000248099	INSL3	-0.132841013	0.186944326	3640
ENSG00000180660	MAB21L1	0.150431744	0.186954189	4081
ENSG00000108433	GOSR2	-0.289813777	0.187062298	9570
ENSG00000214819	CDRT15L2	-0.154706666	0.187081835	256223
ENSG00000260372	AQP4-AS1	-0.262018192	0.187091277	NA
ENSG00000136014	USP44	-0.146701467	0.187256634	84101
ENSG00000156269	NAA11	-0.13941846	0.187261822	84779
ENSG00000207800	MIR504	-0.130866773	0.187286078	574507
ENSG00000144852	NR1I2	0.153619018	0.187375351	8856
ENSG00000179994	SPDYE7P	-0.178970488	0.187530512	441251
