ensembl_gene_id	logFC_ICM	PValue_ICM	hgnc_symbol	entrezgene
ENSG00000107164	0.089884986	0.576921679	FUBP3	8939
ENSG00000107165	0.051589612	0.85417213	TYRP1	7306
ENSG00000107175	0.053626123	0.758964124	CREB3	10488
ENSG00000107185	-0.086693007	0.561546667	RGP1	9827
ENSG00000107186	-0.51308748	0.0037643	MPDZ	8777
ENSG00000107201	-0.481947096	0.098337882	DDX58	23586
ENSG00000107223	0.626201886	0.004050628	EDF1	8721
ENSG00000107242	-1.875380816	0.000217486	PIP5K1B	8395
ENSG00000107249	-1.601077877	0.005422409	GLIS3	169792
ENSG00000107262	-0.142795794	0.447582502	BAG1	573
ENSG00000107263	-0.113261443	0.500014218	RAPGEF1	2889
ENSG00000107281	0.636599927	0.004349025	NPDC1	56654
ENSG00000107282	-0.361498438	0.576228717	APBA1	320
ENSG00000107290	-0.105284858	0.418289392	SETX	23064
ENSG00000107295	-0.180651774	0.635028111	SH3GL2	6456
ENSG00000107317	0.512155356	0.010059318	PTGDS	5730
ENSG00000107331	0.356284076	0.064110327	ABCA2	20
ENSG00000107338	-0.072333601	0.818207863	SHB	6461
ENSG00000107341	-0.195886085	0.186746979	UBE2R2	54926
ENSG00000107362	-0.388065692	0.189451249	ABHD17B	51104
ENSG00000107371	-0.563319479	0.08405814	EXOSC3	51010
ENSG00000107372	-0.091056805	0.651855837	ZFAND5	7763
ENSG00000107404	0.19129791	0.31089736	DVL1	1855
ENSG00000107438	0.510429825	0.011394282	PDLIM1	9124
ENSG00000107443	-0.288775506	0.38021035	CCNJ	54619
ENSG00000107485	0.85311885	0.005910263	GATA3	2625
ENSG00000107518	0.193477089	0.699772879	ATRNL1	26033
ENSG00000107521	0.516356484	0.011399653	HPS1	3257
ENSG00000107537	-0.360144864	0.09118872	PHYH	5264
ENSG00000107551	0.543933955	0.031461082	RASSF4	83937
ENSG00000107554	0.030149022	0.883844696	DNMBP	23268
ENSG00000107560	-0.749527707	0.001295048	RAB11FIP2	22841
ENSG00000107562	0.189456268	0.527831022	CXCL12	6387
ENSG00000107566	-0.129560661	0.488505643	ERLIN1	10613
ENSG00000107581	-0.347063848	0.018099148	EIF3A	8661
ENSG00000107593	0.211215975	0.760870204	PKD2L1	9033
ENSG00000107611	-1.026853667	0.055269997	CUBN	8029
ENSG00000107614	-0.476482619	0.150000708	TRDMT1	1787
ENSG00000107625	-0.39830642	0.028162323	DDX50	79009
ENSG00000107643	-0.316654804	0.071057163	MAPK8	5599
ENSG00000107651	-0.537493791	0.012393175	SEC23IP	11196
ENSG00000107669	-0.527792078	0.038013394	ATE1	11101
ENSG00000107672	-0.493074857	0.014998567	NSMCE4A	54780
ENSG00000107679	-0.315601804	0.095104638	PLEKHA1	59338
ENSG00000107719	-0.010864987	0.952685032	PALD1	27143
ENSG00000107731	-0.344487974	0.042059949	UNC5B	219699
ENSG00000107736	0.680612061	0.016767996	CDH23	64072
ENSG00000107738	-0.152891353	0.345187942	VSIR	64115
ENSG00000107742	0.581225156	0.028278364	SPOCK2	9806
ENSG00000107745	0.124743272	0.384511081	MICU1	10367
ENSG00000107758	0.051483345	0.698632926	PPP3CB	5532
ENSG00000107771	-0.406836994	0.048498637	CCSER2	54462
ENSG00000107779	-0.225059724	0.463301651	BMPR1A	657
ENSG00000107789	0.099686256	0.593433154	MINPP1	9562
ENSG00000107796	0.687107844	0.008708682	ACTA2	59
ENSG00000107798	-0.514538743	0.066148742	LIPA	3988
ENSG00000107807	1.307267295	0.030449905	TLX1	3195
ENSG00000107815	-0.67048562	0.033701337	TWNK	56652
ENSG00000107816	0.341593241	0.115166055	LZTS2	84445
ENSG00000107819	0.122696569	0.526648665	SFXN3	81855
ENSG00000107821	0.600996357	0.11470874	KAZALD1	81621
ENSG00000107829	0.166158004	0.326840419	FBXW4	6468
ENSG00000107833	0.107834094	0.722002467	NPM3	10360
ENSG00000107854	-0.303736168	0.04283845	TNKS2	80351
ENSG00000107859	0.325663162	0.603790846	PITX3	5309
ENSG00000107862	0.087361994	0.608673067	GBF1	8729
ENSG00000107863	-0.246781857	0.183208893	ARHGAP21	57584
ENSG00000107864	-0.080561474	0.662597773	CPEB3	22849
ENSG00000107872	0.792603755	0.026311558	FBXL15	79176
ENSG00000107874	0.305750772	0.07779181	CUEDC2	79004
ENSG00000107882	0.388804309	0.121423278	SUFU	51684
ENSG00000107890	0.306727945	0.177297865	ANKRD26	22852
ENSG00000107897	-0.352881971	0.075890944	ACBD5	91452
ENSG00000107902	0.194390009	0.448157932	LHPP	64077
ENSG00000107929	-0.087474991	0.615462658	LARP4B	23185
ENSG00000107937	-0.317189786	0.232787525	GTPBP4	23560
ENSG00000107938	-0.311247446	0.172177449	EDRF1	26098
ENSG00000107949	-0.234017181	0.282041057	BCCIP	56647
ENSG00000107951	-0.21854527	0.204681505	MTPAP	55149
ENSG00000107954	0.8446667	0.157222308	NEURL1	9148
ENSG00000107957	-0.060164211	0.723431289	SH3PXD2A	9644
ENSG00000107959	-0.270284723	0.187871502	PITRM1	10531
ENSG00000107960	-0.111187713	0.580233628	STN1	79991
ENSG00000107968	-0.669853051	0.022092586	MAP3K8	1326
ENSG00000107984	-1.325212361	0.135605708	DKK1	22943
ENSG00000108001	0.083860586	0.683502572	EBF3	253738
ENSG00000108010	-1.082011766	0.000768465	GLRX3	10539
ENSG00000108018	-1.376305594	0.036395419	SORCS1	114815
ENSG00000108021	-0.546009394	0.013159985	TASOR2	54906
ENSG00000108039	-0.281843	0.156486898	XPNPEP1	7511
ENSG00000108055	-0.006463699	0.968881884	SMC3	9126
ENSG00000108061	-0.285405865	0.050268228	SHOC2	8036
ENSG00000108064	-0.139989373	0.448495036	TFAM	7019
ENSG00000108091	-0.546475739	0.011809192	CCDC6	8030
ENSG00000108094	-0.445710672	0.03701785	CUL2	8453
ENSG00000108100	-0.195626791	0.204666269	CCNY	219771
ENSG00000108106	-0.04160441	0.924186129	UBE2S	27338
ENSG00000108107	0.204843266	0.403989836	RPL28	6158
ENSG00000108175	0.09320573	0.486017336	ZMIZ1	57178
ENSG00000108176	-0.100824843	0.774276515	DNAJC12	56521
ENSG00000108179	-0.239400364	0.302890435	PPIF	10105
ENSG00000108187	0.323804973	0.268350217	PBLD	64081
ENSG00000108219	-0.004611822	0.975615228	TSPAN14	81619
ENSG00000108231	-0.830258643	0.244284482	LGI1	9211
ENSG00000108239	-0.096332417	0.632592458	TBC1D12	23232
ENSG00000108256	-0.35305617	0.033456438	NUFIP2	57532
ENSG00000108262	0.237153487	0.210708551	GIT1	28964
ENSG00000108298	0.003277809	0.98777946	RPL19	6143
ENSG00000108306	0.250445276	0.281685047	FBXL20	84961
ENSG00000108309	2.006500556	0.00312128	RUNDC3A	10900
ENSG00000108312	0.069583134	0.651102152	UBTF	7343
ENSG00000108342	-3.968733629	0.000826546	CSF3	1440
ENSG00000108344	-0.206204763	0.225239172	PSMD3	5709
ENSG00000108349	0.074920497	0.55979751	CASC3	22794
ENSG00000108352	-0.340759095	0.356352618	RAPGEFL1	51195
ENSG00000108370	0.070867194	0.907842109	RGS9	8787
ENSG00000108375	-0.182116864	0.583958622	RNF43	54894
ENSG00000108379	-0.391327993	0.34462718	WNT3	7473
ENSG00000108381	-0.067918236	0.821269169	ASPA	443
ENSG00000108384	-0.539998223	0.084655775	RAD51C	5889
ENSG00000108387	0.07754124	0.694709891	sep-04	5414
ENSG00000108389	0.095272389	0.588600928	MTMR4	9110
ENSG00000108395	-0.079370031	0.658392529	TRIM37	4591
ENSG00000108405	1.588920228	0.025902831	P2RX1	5023
ENSG00000108406	0.541652616	0.002206631	DHX40	79665
ENSG00000108423	-0.138752799	0.540661286	TUBD1	51174
ENSG00000108424	-0.416580051	0.001456855	KPNB1	3837
ENSG00000108433	0.040019704	0.826876021	GOSR2	9570
ENSG00000108439	-0.64191666	0.046151771	PNPO	55163
ENSG00000108443	-0.102795839	0.603160232	RPS6KB1	6198
ENSG00000108448	-0.793723243	0.183342635	TRIM16L	147166
ENSG00000108465	0.166035809	0.407865145	CDK5RAP3	80279
ENSG00000108468	-0.21311418	0.292510178	CBX1	10951
ENSG00000108469	0.598558468	0.007474244	RECQL5	9400
ENSG00000108474	-0.174923722	0.574144235	PIGL	9487
ENSG00000108479	0.36160989	0.210366732	GALK1	2584
ENSG00000108506	0.176995817	0.481879798	INTS2	57508
ENSG00000108509	0.199362084	0.248944688	CAMTA2	23125
ENSG00000108510	-0.324170008	0.037215496	MED13	9969
ENSG00000108511	0.492317603	0.264301058	HOXB6	3216
ENSG00000108515	0.097038236	0.639942496	ENO3	2027
ENSG00000108518	0.498011821	0.015326414	PFN1	5216
ENSG00000108523	0.168412852	0.226509706	RNF167	26001
ENSG00000108528	0.110898	0.629181837	SLC25A11	8402
ENSG00000108551	-2.234735332	0.001373481	RASD1	51655
ENSG00000108556	0.593573835	0.224100939	CHRNE	1145
ENSG00000108557	-0.488315162	0.011323997	RAI1	10743
ENSG00000108559	-0.282175111	0.116645278	NUP88	4927
ENSG00000108561	-0.478220121	0.107694853	C1QBP	708
ENSG00000108576	0.377064069	0.562291999	SLC6A4	6532
ENSG00000108578	0.037312385	0.855515333	BLMH	642
ENSG00000108582	-0.39597929	0.090664559	CPD	1362
ENSG00000108587	-0.085213636	0.50633117	GOSR1	9527
ENSG00000108588	-0.520298236	0.01682046	CCDC47	57003
ENSG00000108590	0.347120201	0.155861445	MED31	51003
ENSG00000108591	0.010868526	0.951517553	DRG2	1819
ENSG00000108592	0.190992123	0.282993384	FTSJ3	117246
ENSG00000108599	0.240314511	0.226201214	AKAP10	11216
ENSG00000108602	1.543866236	0.058184105	ALDH3A1	218
ENSG00000108604	0.053135849	0.769535974	SMARCD2	6603
ENSG00000108622	-0.060291121	0.761312416	ICAM2	3384
ENSG00000108639	0.202452643	0.236439389	SYNGR2	9144
ENSG00000108641	0.652893152	0.015051382	B9D1	27077
ENSG00000108651	-0.019072872	0.920779965	UTP6	55813
ENSG00000108654	-0.375171861	0.041467821	DDX5	1655
ENSG00000108666	-0.392960381	0.173406045	C17orf75	64149
ENSG00000108669	-0.127001536	0.56763469	CYTH1	9267
ENSG00000108671	-0.237409832	0.101490383	PSMD11	5717
ENSG00000108679	0.23626315	0.169319221	LGALS3BP	3959
ENSG00000108691	-2.274776489	0.000131817	CCL2	6347
ENSG00000108700	-1.56678817	0.032000425	CCL8	6355
ENSG00000108733	-0.678120429	0.079138381	PEX12	5193
ENSG00000108771	-0.221863107	0.497017702	DHX58	79132
ENSG00000108773	0.604025661	0.042233724	KAT2A	2648
ENSG00000108774	0.285218932	0.063799222	RAB5C	5878
ENSG00000108784	-0.061412458	0.780835937	NAGLU	4669
ENSG00000108786	0.180608599	0.70149186	HSD17B1	3292
ENSG00000108788	-0.040606969	0.818094729	MLX	6945
ENSG00000108797	-0.092534133	0.779774292	CNTNAP1	8506
ENSG00000108798	-0.300326124	0.334809182	ABI3	51225
ENSG00000108799	0.079383313	0.650213197	EZH1	2145
ENSG00000108821	0.174236902	0.68112029	COL1A1	1277
ENSG00000108823	0.620663127	0.000648218	SGCA	6442
ENSG00000108825	0.202459475	0.404286378	PTGES3L-AARSD1	100885850
ENSG00000108826	0.221599302	0.195764072	MRPL27	51264
ENSG00000108828	0.022130163	0.893236386	VAT1	10493
ENSG00000108829	-0.468295532	0.04753778	LRRC59	55379
ENSG00000108830	0.300024408	0.505779956	RND2	8153
ENSG00000108840	-0.032143813	0.833428392	HDAC5	10014
ENSG00000108846	-0.878688242	0.229703514	ABCC3	8714
ENSG00000108848	0.047826968	0.798242581	LUC7L3	51747
ENSG00000108852	0.379557835	0.060424288	MPP2	4355
ENSG00000108854	-0.21186626	0.354198755	SMURF2	64750
ENSG00000108861	-0.304629894	0.117188353	DUSP3	1845
ENSG00000108883	-0.241857502	0.108428069	EFTUD2	9343
ENSG00000108924	-1.099912271	0.011307488	HLF	3131
ENSG00000108932	0.089287291	0.888254885	SLC16A6	9120
ENSG00000108946	0.147767157	0.464757172	PRKAR1A	5573
ENSG00000108947	0.892475466	0.108514411	EFNB3	1949
ENSG00000108950	0.337450807	0.247578553	FAM20A	54757
ENSG00000108953	0.133417488	0.497447347	YWHAE	7531
ENSG00000108960	0.112426976	0.595902976	MMD	23531
ENSG00000108961	0.566249718	0.004206686	RANGRF	29098
ENSG00000108963	0.011878419	0.958074335	DPH1	1801
ENSG00000108984	-1.208503835	0.079396729	MAP2K6	5608
ENSG00000109016	0.469654679	0.017466317	DHRS7B	25979
ENSG00000109046	0.316340794	0.037846829	WSB1	26118
ENSG00000109047	-0.209730283	0.755899327	RCVRN	5957
ENSG00000109061	-0.652813736	0.262516517	MYH1	4619
ENSG00000109062	0.236049515	0.316440742	SLC9A3R1	9368
ENSG00000109063	-0.140853773	0.63654	MYH3	4621
ENSG00000109065	0.002679045	0.991442698	NAT9	26151
ENSG00000109066	0.001981678	0.992484036	TMEM104	54868
ENSG00000109079	-0.191987365	0.217050405	TNFAIP1	7126
ENSG00000109083	0.473374343	0.022514142	IFT20	90410
ENSG00000109084	-0.472157776	0.198396074	TMEM97	27346
ENSG00000109089	0.359532164	0.085525797	CDR2L	30850
ENSG00000109099	-0.064316812	0.737443777	PMP22	5376
ENSG00000109103	0.362488909	0.143753614	UNC119	9094
ENSG00000109107	0.011674166	0.957837862	ALDOC	230
ENSG00000109111	-0.059890938	0.706765029	SUPT6H	6830
ENSG00000109113	0.235530253	0.29002999	RAB34	83871
ENSG00000109118	0.168913509	0.196160511	PHF12	57649
ENSG00000109133	-0.213697729	0.307946091	TMEM33	55161
ENSG00000109158	-0.223759243	0.466984422	GABRA4	2557
ENSG00000109171	-0.147445997	0.356687358	SLAIN2	57606
ENSG00000109180	-0.483075055	0.026709337	OCIAD1	54940
ENSG00000109184	-0.143240534	0.295130787	DCUN1D4	23142
ENSG00000109189	-0.494200781	0.055233088	USP46	64854
ENSG00000109220	-0.883875608	0.062020296	CHIC2	26511
ENSG00000109265	0.882734401	0.168452968	KIAA1211	57482
ENSG00000109270	-0.481342039	0.07859459	LAMTOR3	8649
ENSG00000109320	-0.558251414	0.007116882	NFKB1	4790
ENSG00000109323	-0.178599148	0.376034883	MANBA	4126
ENSG00000109332	-0.558199767	0.002267352	UBE2D3	7323
ENSG00000109339	0.208123741	0.596440916	MAPK10	5602
ENSG00000109381	-0.320124085	0.052244783	ELF2	1998
ENSG00000109390	-0.023547414	0.902623198	NDUFC1	4717
ENSG00000109436	-0.167045084	0.502869205	TBC1D9	23158
ENSG00000109445	-0.123890685	0.371352498	ZNF330	27309
ENSG00000109452	-0.0608119	0.767190523	INPP4B	8821
ENSG00000109458	0.253925679	0.247236716	GAB1	2549
ENSG00000109466	-0.29454001	0.242727827	KLHL2	11275
ENSG00000109472	0.030491765	0.916739187	CPE	1363
ENSG00000109475	-0.22403642	0.341689027	RPL34	6164
ENSG00000109501	0.352065369	0.107941715	WFS1	7466
ENSG00000109519	-0.167378422	0.366991361	GRPEL1	80273
ENSG00000109534	-0.493064147	0.122012855	GAR1	54433
ENSG00000109536	0.374872056	0.067405986	FRG1	2483
ENSG00000109572	-0.63855036	0.002207068	CLCN3	1182
ENSG00000109576	-0.285853738	0.345577582	AADAT	51166
ENSG00000109586	0.131412278	0.571942778	GALNT7	51809
ENSG00000109606	-0.762232543	0.000641412	DHX15	1665
ENSG00000109610	0.643160273	0.005993073	SOD3	6649
ENSG00000109618	0.078076168	0.746639368	SEPSECS	51091
ENSG00000109625	0.087827468	0.84679216	CPZ	8532
ENSG00000109654	-0.570256367	0.009826567	TRIM2	23321
ENSG00000109667	-0.453106433	0.276084834	SLC2A9	56606
ENSG00000109670	-0.376718049	0.121156386	FBXW7	55294
ENSG00000109680	-0.395250851	0.294606306	TBC1D19	55296
ENSG00000109684	0.28317509	0.55499097	CLNK	116449
ENSG00000109685	-0.191974713	0.178239624	NSD2	7468
ENSG00000109686	-0.415668364	0.087724953	SH3D19	152503
ENSG00000109689	-0.397172899	0.062933505	STIM2	57620
ENSG00000109736	0.390771446	0.162654946	MFSD10	10227
ENSG00000109738	0.18838943	0.533527999	GLRB	2743
ENSG00000109743	-0.252928306	0.550981789	BST1	683
ENSG00000109756	-0.062984096	0.664418411	RAPGEF2	9693
ENSG00000109758	-0.527217901	0.318183499	HGFAC	3083
ENSG00000109762	-0.176175218	0.469745723	SNX25	83891
ENSG00000109771	0.517210177	0.064584308	LRP2BP	55805
ENSG00000109775	-0.038605098	0.882998051	UFSP2	55325
ENSG00000109787	-0.259566942	0.292173707	KLF3	51274
ENSG00000109790	-0.591801625	0.007354864	KLHL5	51088
ENSG00000109794	-0.39301073	0.157190715	FAM149A	25854
ENSG00000109805	1.11121196	0.081808888	NCAPG	64151
ENSG00000109814	-0.012399071	0.962322214	UGDH	7358
ENSG00000109819	0.131096139	0.555072788	PPARGC1A	10891
ENSG00000109846	-0.472776938	0.224173571	CRYAB	1410
ENSG00000109854	-0.29231264	0.179522582	HTATIP2	10553
ENSG00000109861	-1.551679654	0.004018773	CTSC	1075
ENSG00000109881	-0.374563889	0.241063379	CCDC34	91057
ENSG00000109906	-0.046230757	0.920409716	ZBTB16	7704
ENSG00000109911	-0.11844326	0.618502951	ELP4	26610
ENSG00000109917	-0.198396279	0.432327493	ZPR1	8882
ENSG00000109919	-0.326630531	0.15936478	MTCH2	23788
ENSG00000109920	-0.283146311	0.261653636	FNBP4	23360
ENSG00000109927	0.171251796	0.513364513	TECTA	7007
ENSG00000109929	-0.92536611	0.000822254	SC5D	6309
ENSG00000109944	-0.156188524	0.752178295	JHY	79864
ENSG00000109956	0.708792767	0.171625854	B3GAT1	27087
ENSG00000109971	-2.475297369	6.12e-05	HSPA8	3312
ENSG00000109991	-1.286424423	0.034911988	P2RX3	5024
ENSG00000110002	-0.080342596	0.819278822	VWA5A	4013
ENSG00000110011	0.535768606	0.018722504	DNAJC4	3338
ENSG00000110013	-0.252888309	0.233784494	SIAE	54414
ENSG00000110025	-0.405428467	0.110351947	SNX15	29907
ENSG00000110031	0.400644203	0.065446994	LPXN	9404
ENSG00000110042	-0.273519156	0.359226597	DTX4	23220
ENSG00000110046	-0.009241942	0.96309109	ATG2A	23130
ENSG00000110047	-0.030320211	0.838287006	EHD1	10938
ENSG00000110048	-0.30352046	0.042435241	OSBP	5007
ENSG00000110057	-0.18133975	0.632540626	UNC93B1	81622
ENSG00000110060	-0.238613834	0.433681955	PUS3	83480
ENSG00000110063	0.145241736	0.486970261	DCPS	28960
ENSG00000110066	0.056763005	0.731390374	KMT5B	51111
ENSG00000110074	0.613534845	0.006529734	FOXRED1	55572
ENSG00000110075	-0.046775918	0.709486582	PPP6R3	55291
ENSG00000110076	0.760891559	0.045629973	NRXN2	9379
ENSG00000110077	-0.059633897	0.848070059	MS4A6A	64231
ENSG00000110079	-0.492060282	0.192559522	MS4A4A	51338
ENSG00000110080	0.104923464	0.530853945	ST3GAL4	6484
ENSG00000110090	0.007591213	0.969344783	CPT1A	1374
ENSG00000110092	0.34011689	0.052011929	CCND1	595
ENSG00000110104	-0.300932524	0.321499818	CCDC86	79080
ENSG00000110107	-0.15775661	0.287565312	PRPF19	27339
ENSG00000110108	-0.805239503	0.007330634	TMEM109	79073
ENSG00000110169	0.58437092	0.215865056	HPX	3263
ENSG00000110171	0.132072807	0.47418287	TRIM3	10612
ENSG00000110172	-0.499313114	0.122663954	CHORDC1	26973
ENSG00000110195	0.350791487	0.702532249	FOLR1	2348
ENSG00000110200	0.528011845	0.004179204	ANAPC15	25906
ENSG00000110218	-1.010035339	0.005482817	PANX1	24145
ENSG00000110237	-0.30009498	0.060615337	ARHGEF17	9828
ENSG00000110274	0.487925884	0.056530832	CEP164	22897
ENSG00000110315	-0.397693544	0.225902163	RNF141	50862
ENSG00000110318	0.601066926	0.045341006	CEP126	57562
ENSG00000110321	-0.917680541	0.001586347	EIF4G2	1982
ENSG00000110324	0.017645019	0.957865875	IL10RA	3587
ENSG00000110328	-0.106062289	0.640036177	GALNT18	374378
ENSG00000110330	-0.04872812	0.725433077	BIRC2	329
ENSG00000110344	-0.226942364	0.095826361	UBE4A	9354
ENSG00000110367	-1.134841121	0.001575938	DDX6	1656
ENSG00000110395	-0.648886663	0.012363812	CBL	867
ENSG00000110400	-0.372062316	0.106633702	NECTIN1	5818
ENSG00000110422	-0.532379139	0.001512932	HIPK3	10114
ENSG00000110427	-0.559222735	0.326028202	KIAA1549L	25758
ENSG00000110429	-0.382426384	0.018263151	FBXO3	26273
ENSG00000110435	-0.740873848	0.014536268	PDHX	8050
ENSG00000110436	0.166892682	0.674365828	SLC1A2	6506
ENSG00000110442	0.393085049	0.011848823	COMMD9	29099
ENSG00000110446	-0.080136786	0.703569451	SLC15A3	51296
ENSG00000110448	0.541327345	0.446461505	CD5	921
ENSG00000110455	0.731446036	0.00520827	ACCS	84680
ENSG00000110492	0.147668153	0.658275699	MDK	4192
ENSG00000110497	0.043051302	0.838501651	AMBRA1	55626
ENSG00000110514	-0.216084595	0.174516058	MADD	8567
ENSG00000110536	0.180297122	0.372966318	PTPMT1	114971
ENSG00000110583	0.244622891	0.211740604	NAA40	79829
ENSG00000110619	-0.593671084	0.145540202	CARS	833
ENSG00000110628	0.409244549	0.110158873	SLC22A18	5002
ENSG00000110651	-0.165086727	0.416508684	CD81	975
ENSG00000110660	-0.012548918	0.981097477	SLC35F2	54733
ENSG00000110665	0.307171923	0.27306743	C11orf21	29125
ENSG00000110675	0.122735917	0.848954917	ELMOD1	55531
ENSG00000110693	0.721041848	0.001370724	SOX6	55553
ENSG00000110696	-0.558411666	0.00934349	C11orf58	10944
ENSG00000110697	-0.382235006	0.092776615	PITPNM1	9600
ENSG00000110700	-0.169653663	0.4156953	RPS13	6207
ENSG00000110711	0.366505986	0.017600882	AIP	9049
ENSG00000110713	-0.290065032	0.053340959	NUP98	4928
ENSG00000110717	0.952627692	0.000322226	NDUFS8	4728
ENSG00000110719	0.143602885	0.585441735	TCIRG1	10312
ENSG00000110721	0.760753227	0.001483351	CHKA	1119
ENSG00000110723	-1.176665268	0.012790989	EXPH5	23086
ENSG00000110756	-0.387907043	0.093539706	HPS5	11234
ENSG00000110768	-0.365306514	0.051146507	GTF2H1	2965
ENSG00000110777	-0.32173003	0.654348841	POU2AF1	5450
ENSG00000110786	0.375628645	0.34745215	PTPN5	84867
ENSG00000110799	-0.03016013	0.871683761	VWF	7450
ENSG00000110801	-0.065377454	0.813262265	PSMD9	5715
ENSG00000110811	0.842094549	0.003456383	P3H3	10536
ENSG00000110841	-0.109864203	0.444255263	PPFIBP1	8496
ENSG00000110844	0.48594682	0.024222625	PRPF40B	25766
ENSG00000110848	-0.439373056	0.479921536	CD69	969
ENSG00000110851	-0.388413925	0.018067733	PRDM4	11108
ENSG00000110852	-0.665125769	0.022208392	CLEC2B	9976
ENSG00000110871	0.221349506	0.224046577	COQ5	84274
ENSG00000110876	-1.706620005	0.013364442	SELPLG	6404
ENSG00000110880	-0.83914832	0.056508921	CORO1C	23603
ENSG00000110881	0.59572488	0.189681086	ASIC1	41
ENSG00000110888	-0.060606276	0.666803251	CAPRIN2	65981
ENSG00000110900	-0.405785464	0.268752558	TSPAN11	441631
ENSG00000110906	0.16538899	0.274263575	KCTD10	83892
ENSG00000110911	-0.179847478	0.257336042	SLC11A2	4891
ENSG00000110917	0.173705649	0.277538488	MLEC	9761
ENSG00000110921	-0.223634851	0.342332371	MVK	4598
ENSG00000110925	0.16045067	0.378752653	CSRNP2	81566
ENSG00000110931	0.026677123	0.844283391	CAMKK2	10645
ENSG00000110934	-0.116136248	0.775222733	BIN2	51411
ENSG00000110955	-0.83253231	0.024639634	ATP5F1B	506
ENSG00000110958	-0.39957373	0.037806635	PTGES3	10728
ENSG00000110975	0.291410321	0.66658842	SYT10	341359
ENSG00000110987	0.046901957	0.774139224	BCL7A	605
ENSG00000111011	-0.11793009	0.571717539	RSRC2	65117
ENSG00000111012	0.02639199	0.962070896	CYP27B1	1594
ENSG00000111052	-0.369367399	0.152778645	LIN7A	8825
ENSG00000111057	-0.562242564	0.302996074	KRT18	3875
ENSG00000111058	-0.087655006	0.589958902	ACSS3	79611
ENSG00000111077	0.091071019	0.741611016	TNS2	23371
ENSG00000111087	-0.601509002	0.253246067	GLI1	2735
ENSG00000111110	-0.657623717	0.113534644	PPM1H	57460
ENSG00000111142	-0.316677189	0.042866793	METAP2	10988
