ensembl_gene_id	logFC_BC	PValue_BC	entrezgene
ENSG00000117400	-1.734707832	0.021999232	4352
ENSG00000117407	3.879182507	0.002051813	9048
ENSG00000117408	0.570431018	0.069214976	9670
ENSG00000117410	1.969559592	0.00059464	533
ENSG00000117411	0.713909147	0.111641706	8704
ENSG00000117419	0.797314333	0.007357523	79033
ENSG00000117425	-2.128061697	0.002246017	8643
ENSG00000117448	0.630673284	0.077584163	10327
ENSG00000117450	0.967672062	0.024225349	5052
ENSG00000117461	0.227549944	0.692496874	8503
ENSG00000117472	4.793939306	0.001040771	10103
ENSG00000117475	0.786770302	0.08806066	8548
ENSG00000117477	0.116858811	0.85100968	57821
ENSG00000117479	0.563867222	0.30969858	10560
ENSG00000117480	2.200623074	0.000971528	2166
ENSG00000117481	0.33237033	0.198560852	387338
ENSG00000117500	-0.689521687	0.154118573	50999
ENSG00000117505	-0.199000483	0.597862661	1810
ENSG00000117507	-1.339600119	0.247515588	388714
ENSG00000117519	-1.22685119	0.075791038	1266
ENSG00000117523	0.072826892	0.827913314	23215
ENSG00000117525	-1.595056298	0.093385035	2152
ENSG00000117528	0.752348351	0.158625118	5825
ENSG00000117533	-0.02137029	0.954389408	8674
ENSG00000117543	0.066470584	0.82903313	51611
ENSG00000117560	-0.591733449	0.501243438	356
ENSG00000117569	-0.624961986	0.079034396	58155
ENSG00000117586	-0.316425028	0.665867377	7292
ENSG00000117592	-1.065214307	0.020811835	9588
ENSG00000117593	0.730393412	0.149945721	55157
ENSG00000117594	-3.193117131	0.02445303	3290
ENSG00000117595	1.942862759	0.066671582	3664
ENSG00000117597	0.385039209	0.262953278	27042
ENSG00000117600	-3.532016362	7.78e-05	9890
ENSG00000117601	2.297370022	0.042296304	462
ENSG00000117602	0.410080065	0.448965395	11123
ENSG00000117614	0.01484634	0.965561687	25949
ENSG00000117616	-0.023101741	0.964718622	57035
ENSG00000117620	0.65557424	0.204745072	23443
ENSG00000117625	0.330412419	0.339449555	55758
ENSG00000117632	1.608898297	0.01321407	3925
ENSG00000117640	-0.552064681	0.069168672	56181
ENSG00000117643	-0.299592896	0.692363112	57134
ENSG00000117650	3.939535622	0.006218052	4751
ENSG00000117676	1.668335203	0.014008193	6195
ENSG00000117682	-1.196018636	0.003505774	79947
ENSG00000117691	1.37828894	0.010138424	29937
ENSG00000117697	0.571915046	0.214086657	25936
ENSG00000117707	-4.812737356	8.28e-06	5629
ENSG00000117713	0.099049565	0.760656697	8289
ENSG00000117724	2.993465545	0.003023644	1063
ENSG00000117748	-0.059041649	0.834295733	6118
ENSG00000117751	0.207104446	0.448233159	5511
ENSG00000117758	-1.002602832	0.00789989	23673
ENSG00000117791	-1.842430514	0.002139072	54996
ENSG00000117834	-0.874963452	0.226106907	200010
ENSG00000117859	-0.395779524	0.239745245	114883
ENSG00000117862	0.309909321	0.227069016	51060
ENSG00000117868	-1.261985954	0.001534408	57488
ENSG00000117877	2.075952404	0.001530653	10849
ENSG00000117899	0.333728091	0.307368364	23184
ENSG00000117906	0.009481586	0.972904048	5955
ENSG00000117971	2.028064107	0.129867372	1143
ENSG00000117983	2.611923618	0.160249107	727897
ENSG00000117984	1.644135916	0.095450651	1509
ENSG00000118004	-4.440206594	0.000114206	78989
ENSG00000118007	-1.143930749	0.008495537	10274
ENSG00000118017	-2.633977649	0.012347641	51146
ENSG00000118046	0.574410731	0.051642172	6794
ENSG00000118058	-0.947476817	0.024008767	4297
ENSG00000118094	-3.150039814	0.006300044	11181
ENSG00000118096	0.598067002	0.089762296	56912
ENSG00000118113	-2.528466952	0.053328105	4317
ENSG00000118137	1.737478497	0.058272342	335
ENSG00000118156	-0.408872161	0.514051895	84215
ENSG00000118160	6.323836367	0.000679889	6543
ENSG00000118162	1.47569836	0.003959259	11133
ENSG00000118181	0.090301536	0.842807198	6230
ENSG00000118193	2.481054919	0.017694286	9928
ENSG00000118194	2.463921114	0.126159843	7139
ENSG00000118197	0.593808742	0.108717174	83479
ENSG00000118200	-0.037911379	0.911218362	23271
ENSG00000118217	0.439713414	0.292999229	22926
ENSG00000118242	1.443187119	0.032110641	55686
ENSG00000118246	0.130197098	0.719205861	22868
ENSG00000118257	-2.389379431	4.76e-05	8828
ENSG00000118260	-0.804657937	0.020703091	1385
ENSG00000118263	-2.135298057	0.000237389	8609
ENSG00000118276	-1.292675564	0.08026616	9331
ENSG00000118292	-1.208455498	0.019446993	79630
ENSG00000118298	1.629028181	0.040498031	23632
ENSG00000118307	1.805161007	0.047741463	55259
ENSG00000118308	-3.208276322	8.62e-06	4033
ENSG00000118322	-0.188484157	0.838165336	23120
ENSG00000118363	0.6791353	0.036452815	9789
ENSG00000118369	0.750601769	0.152565896	57558
ENSG00000118402	-0.411165024	0.493697909	6785
ENSG00000118407	-3.379124006	8.17e-05	27145
ENSG00000118412	-0.60817812	0.079517088	9994
ENSG00000118418	0.049805172	0.91927805	9324
ENSG00000118420	0.052923845	0.906338534	90025
ENSG00000118432	-0.896752069	0.509843862	1268
ENSG00000118454	-0.477300403	0.101719555	81573
ENSG00000118473	-0.981483549	0.050319389	84251
ENSG00000118482	-0.273722393	0.503577389	23469
ENSG00000118495	-2.929634725	0.007748844	5325
ENSG00000118496	-0.389287707	0.324406892	84085
ENSG00000118503	-1.378530475	0.012112876	7128
ENSG00000118507	-1.508474266	0.00476215	9465
ENSG00000118508	-1.712638471	0.001532206	10981
ENSG00000118513	2.419791691	0.062065221	4602
ENSG00000118514	0.19842512	0.740340593	64577
ENSG00000118515	-2.651403856	0.002651778	6446
ENSG00000118518	-0.939559673	0.003888144	81847
ENSG00000118520	-0.553169554	0.366825962	383
ENSG00000118523	-1.678598201	0.012447979	1490
ENSG00000118526	-5.370843116	0.000148958	6943
ENSG00000118557	0.41001239	0.588121854	83449
ENSG00000118564	-1.007965255	0.029762555	26234
ENSG00000118579	-0.036492271	0.884847367	80306
ENSG00000118596	-6.191541249	8.6e-06	9194
ENSG00000118600	0.199168979	0.585275721	10329
ENSG00000118620	-0.123774135	0.715032052	80264
ENSG00000118640	1.687310155	0.002415913	8673
ENSG00000118655	-0.301251042	0.397244686	64858
ENSG00000118680	0.493492278	0.195809855	103910
ENSG00000118689	-0.145675448	0.697541473	2309
ENSG00000118690	-0.708884561	0.100030952	84071
ENSG00000118705	1.08064587	0.012475791	6185
ENSG00000118707	0.83826473	0.164872528	60436
ENSG00000118729	-5.1711705	9.59e-05	845
ENSG00000118762	-2.853946895	0.000318895	5311
ENSG00000118777	-1.505539133	0.056554164	9429
ENSG00000118785	1.101614955	0.133201811	6696
ENSG00000118804	-1.923562451	0.035372545	8987
ENSG00000118816	-0.292959634	0.523570839	10983
ENSG00000118849	1.755121575	0.207374801	5918
ENSG00000118855	-0.129015401	0.755456513	64747
ENSG00000118873	-0.036544528	0.893896416	25782
ENSG00000118894	0.909848099	0.030247044	196483
ENSG00000118898	-1.237959033	0.016970268	5493
ENSG00000118900	-0.19834709	0.409180721	29855
ENSG00000118922	-1.692797142	0.000217745	11278
ENSG00000118939	0.708198479	0.158460162	7347
ENSG00000118946	0.014186345	0.982939973	27253
ENSG00000118960	0.986712134	0.021212122	64342
ENSG00000118961	-0.169127573	0.578451243	60526
ENSG00000118965	-0.029777259	0.917754226	57539
ENSG00000118971	2.359950587	0.118300646	894
ENSG00000118985	0.39540947	0.547765347	22936
ENSG00000118997	0.179446492	0.82130544	56171
ENSG00000119004	-0.676992949	0.031967375	57404
ENSG00000119013	0.49847645	0.147726895	4709
ENSG00000119041	-0.614333411	0.033883775	9330
ENSG00000119042	-1.283489651	0.137467806	23314
ENSG00000119048	-0.260814725	0.466481754	7320
ENSG00000119121	-4.444379755	0.000429953	140803
ENSG00000119125	1.113130288	0.438837721	9615
ENSG00000119138	-2.650280481	3.94e-05	687
ENSG00000119139	-1.724484033	0.000722462	9414
ENSG00000119147	-5.628049213	1.8e-05	84417
ENSG00000119185	-2.166217329	4.25e-05	9270
ENSG00000119203	0.716363531	0.044867794	51692
ENSG00000119227	-0.850221728	0.116475536	80235
ENSG00000119231	0.025439187	0.927897192	205564
ENSG00000119242	-0.214351702	0.583961808	80212
ENSG00000119280	0.524817832	0.363798447	84886
ENSG00000119283	0.045693245	0.951934829	440730
ENSG00000119285	0.042724476	0.900386758	55127
ENSG00000119314	0.259570807	0.48133368	9991
ENSG00000119318	-0.035016073	0.91863014	5887
ENSG00000119321	-0.544478817	0.064472481	23307
ENSG00000119326	-1.904618538	0.010260964	8727
ENSG00000119328	-0.133775979	0.65252057	54942
ENSG00000119333	1.62684075	0.004374943	89891
ENSG00000119335	0.378968308	0.209039445	6418
ENSG00000119383	1.139895988	0.011201945	5524
ENSG00000119392	0.29889851	0.397495332	2733
ENSG00000119396	-0.343072685	0.332653597	51552
ENSG00000119397	-1.143321946	0.00623407	11064
ENSG00000119401	-0.085440097	0.778430025	22954
ENSG00000119402	-0.941817436	0.009662938	26190
ENSG00000119403	-0.869747412	0.042982808	26147
ENSG00000119408	-0.552058732	0.219637462	10783
ENSG00000119411	1.945493551	0.130777387	54836
ENSG00000119414	-0.513440917	0.18449795	5537
ENSG00000119421	0.595154155	0.071699359	4702
ENSG00000119431	0.771758284	0.025012138	81932
ENSG00000119446	-0.232366864	0.577375383	92400
ENSG00000119457	0.600100261	0.604384024	57864
ENSG00000119471	-2.038199727	0.002475667	84263
ENSG00000119487	-0.122358103	0.703817935	79109
ENSG00000119508	-1.415932532	0.159606425	8013
ENSG00000119509	-0.946598064	0.042189767	27130
ENSG00000119514	-4.423089948	1.96e-05	79695
ENSG00000119522	0.070268774	0.86170678	57706
ENSG00000119523	0.042369378	0.895062775	85365
ENSG00000119535	0.401020696	0.625142638	1441
ENSG00000119537	-0.392646902	0.297027572	2531
ENSG00000119541	-0.380598051	0.243569011	9525
ENSG00000119547	2.192662964	0.115006661	9480
ENSG00000119559	1.26947274	0.001403034	148223
ENSG00000119574	1.065343112	0.004372749	84878
ENSG00000119596	-0.631309358	0.084212397	56252
ENSG00000119599	0.38670385	0.291731798	26094
ENSG00000119608	-1.466909669	0.071935966	283571
ENSG00000119616	-0.698886186	0.037157753	51077
ENSG00000119630	0.747277161	0.25827508	5228
ENSG00000119632	0.123346826	0.868009432	83982
ENSG00000119636	0.599351248	0.197554393	80127
ENSG00000119638	-0.906620302	0.041495602	91754
ENSG00000119640	0.897608025	0.082091359	97
ENSG00000119650	0.96617668	0.015578744	112752
ENSG00000119655	-0.55672124	0.321733154	10577
ENSG00000119661	0.11866743	0.776800745	83544
ENSG00000119669	0.397696342	0.390302756	64207
ENSG00000119673	-1.198319763	0.088364487	10965
ENSG00000119681	-2.485900239	0.000259841	4053
ENSG00000119682	-0.126279941	0.643575463	9870
ENSG00000119684	-0.289778538	0.352022215	27030
ENSG00000119685	0.390541608	0.134495342	23093
ENSG00000119686	-1.286811494	0.024955576	55640
ENSG00000119688	-1.315385084	0.000523214	5826
ENSG00000119689	-1.141595177	0.005163048	1743
ENSG00000119698	1.858143792	0.307773219	57718
ENSG00000119699	0.111346937	0.827304803	7043
ENSG00000119703	1.554297941	0.018674616	79696
ENSG00000119705	1.006127712	0.034920344	81892
ENSG00000119707	-0.083861128	0.770177429	58517
ENSG00000119711	-1.581647305	0.042458551	4329
ENSG00000119714	1.013074516	0.115454302	8111
ENSG00000119715	-0.424033118	0.530031779	2103
ENSG00000119718	0.3445541	0.265330689	8892
ENSG00000119720	-0.578212584	0.078547505	55051
ENSG00000119723	0.787971879	0.061971579	51004
ENSG00000119725	0.099222683	0.842829694	57862
ENSG00000119729	-1.704098875	0.000641626	23433
ENSG00000119737	-0.948686544	0.138658284	10936
ENSG00000119760	0.058776458	0.844336682	9913
ENSG00000119771	-4.379077901	6.4e-06	114818
ENSG00000119772	0.514494182	0.131720195	1788
ENSG00000119777	0.100360562	0.773763453	54867
ENSG00000119778	0.097755259	0.787593001	54454
ENSG00000119782	0.323546008	0.618294883	2281
ENSG00000119787	0.199792578	0.596637179	64225
ENSG00000119801	-0.391645682	0.223172338	51646
ENSG00000119812	0.180274692	0.625190926	25940
ENSG00000119820	-0.517090249	0.045525187	84272
ENSG00000119844	0.882056125	0.005907445	54812
ENSG00000119862	-0.554075656	0.355706458	29094
ENSG00000119865	-4.175294506	1.28e-06	25927
ENSG00000119866	1.530555515	0.35829916	53335
ENSG00000119878	0.66177063	0.076170325	9419
ENSG00000119888	3.288054836	0.034194464	4072
ENSG00000119899	-0.240138869	0.548504686	26503
ENSG00000119900	-1.02113169	0.067983446	79627
ENSG00000119906	-0.176847229	0.580222954	55719
ENSG00000119912	0.317385885	0.282028247	3416
ENSG00000119915	-3.630581956	0.000239563	83401
ENSG00000119917	-1.23199117	0.013028217	3437
ENSG00000119922	-1.017373354	0.014725315	3433
ENSG00000119927	-6.230708927	2.42e-06	57678
ENSG00000119929	-1.196778766	0.000918892	51076
ENSG00000119938	0.42455176	0.664442618	5507
ENSG00000119943	-1.261489925	0.037068694	84795
ENSG00000119946	2.410059777	0.072118197	26507
ENSG00000119950	-0.600945556	0.125956675	4601
ENSG00000119953	-0.113943259	0.677254569	10285
ENSG00000119965	0.264141568	0.436769462	80007
ENSG00000119969	2.165022945	0.002123276	3070
ENSG00000119977	0.078527701	0.773788995	26123
ENSG00000119979	-0.446123069	0.190970226	404636
ENSG00000119986	-1.540128969	0.004458168	60370
ENSG00000120008	-0.940092157	0.018980794	55717
ENSG00000120029	-0.292070389	0.328085492	79591
ENSG00000120049	-8.34444601	3.04e-06	30819
ENSG00000120051	-1.288964871	0.044360789	159686
ENSG00000120053	1.268792998	0.000473057	2805
ENSG00000120055	2.356541446	0.021130749	79946
ENSG00000120057	-1.670934258	0.18160581	6425
ENSG00000120063	-0.105057757	0.800852754	10672
ENSG00000120068	-3.332289002	9.44e-05	3218
ENSG00000120071	-0.16328489	0.550645019	284058
ENSG00000120075	3.897447139	0.037823781	3215
ENSG00000120088	0.438369089	0.729374205	104909134
ENSG00000120088	0.438369089	0.729374205	1394
ENSG00000120093	1.322629147	0.177446339	3213
ENSG00000120094	2.149905187	0.033628523	3211
ENSG00000120129	-2.731767784	0.000204025	1843
ENSG00000120137	0.895097214	0.142791589	79646
ENSG00000120149	2.10486978	0.129376288	4488
ENSG00000120156	-4.098684368	3.95e-05	7010
ENSG00000120158	-0.105934217	0.799742959	10171
ENSG00000120159	-0.130277065	0.827774755	79886
ENSG00000120162	-2.205857388	0.014263388	79817
ENSG00000120211	6.602505026	0.020770848	3641
ENSG00000120215	-0.490484445	0.448593331	2315
ENSG00000120217	-1.070751538	0.025640617	29126
ENSG00000120251	5.557385818	0.028206365	2891
ENSG00000120253	0.017798721	0.951563397	348995
ENSG00000120254	-0.573232362	0.315940417	25902
ENSG00000120256	-0.466273076	0.117969289	84918
ENSG00000120262	1.332121721	0.131902325	80129
ENSG00000120265	0.138868757	0.706265535	5110
ENSG00000120278	-2.153393752	0.00375922	57480
ENSG00000120279	-3.334958872	2.31e-05	80177
ENSG00000120280	-2.701717289	0.000385457	80231
ENSG00000120289	2.831666846	0.145657394	4115
ENSG00000120306	-0.232980423	0.694718097	84418
ENSG00000120314	0.297821062	0.272719649	54853
ENSG00000120318	-2.315016079	0.000257152	64411
ENSG00000120322	-0.136828343	0.852779841	56128
ENSG00000120324	-0.996237448	0.154363179	56126
ENSG00000120327	-1.230032139	0.072343311	56122
ENSG00000120328	-2.645808473	0.000692302	56124
ENSG00000120332	-3.820920521	0.000204318	63923
ENSG00000120333	0.225749633	0.446925247	63931
ENSG00000120334	1.27420137	0.018245026	91687
ENSG00000120337	-1.522522716	0.148437029	8995
ENSG00000120341	-1.404785892	0.06386126	111240474
ENSG00000120341	-1.404785892	0.06386126	89866
ENSG00000120370	0.379456983	0.37653585	92344
ENSG00000120437	0.922431184	0.01054171	39
ENSG00000120438	-0.073839384	0.786225108	6950
ENSG00000120440	1.719936615	0.158242279	83887
ENSG00000120451	-0.783661015	0.009392018	399979
ENSG00000120457	-2.900492569	0.00026491	3762
ENSG00000120458	0.157508107	0.762166404	79684
ENSG00000120471	-1.296331317	0.333862484	63970
ENSG00000120498	0.867610568	0.418267146	56159
ENSG00000120500	-0.38210268	0.493370719	407
ENSG00000120509	1.164001139	0.007366605	51248
ENSG00000120519	0.437750989	0.38031618	84068
ENSG00000120526	0.531132087	0.302301155	84955
ENSG00000120533	0.571660474	0.166447874	56943
ENSG00000120539	0.585633957	0.197609861	84930
ENSG00000120549	-0.338513064	0.286811602	56243
ENSG00000120555	-0.719500639	0.312571726	NA
ENSG00000120594	-1.688188292	0.011021465	84898
ENSG00000120616	-0.599532394	0.045191261	80314
ENSG00000120645	-0.826633262	0.505667807	440073
ENSG00000120647	1.580255016	0.062512823	84318
ENSG00000120656	0.439719192	0.29990032	6883
ENSG00000120658	1.699108299	0.186080639	55068
ENSG00000120659	2.603274059	0.164177116	8600
ENSG00000120662	0.115372402	0.755168165	9617
ENSG00000120664	-0.654901559	0.466191192	NA
ENSG00000120669	-0.014521848	0.985608393	54937
ENSG00000120675	-0.234076133	0.694102195	29103
ENSG00000120685	0.228744201	0.451087039	80209
ENSG00000120686	0.133998216	0.714846099	51569
ENSG00000120688	-0.898373029	0.005486715	11193
ENSG00000120690	-0.232547512	0.54287193	1997
ENSG00000120693	-2.932694539	0.000162636	4093
ENSG00000120694	0.746684854	0.07165646	10808
ENSG00000120696	-0.061223626	0.874474291	84078
ENSG00000120697	0.337046981	0.436617716	29880
ENSG00000120699	0.00594151	0.985514991	11340
ENSG00000120705	-0.530541217	0.101654223	2107
ENSG00000120708	-2.106958801	0.000288826	7045
ENSG00000120709	-0.188164925	0.481136614	100128966
ENSG00000120709	-0.188164925	0.481136614	51307
ENSG00000120725	0.88538793	0.037334449	64374
ENSG00000120727	-0.196352693	0.635722661	51247
ENSG00000120729	-0.423302807	0.6548338	9499
ENSG00000120733	-0.415103451	0.235829271	51780
ENSG00000120738	-3.130028273	7.7e-05	1958
ENSG00000120742	1.152754904	0.005558953	27230
ENSG00000120756	2.424536921	0.026650448	5357
ENSG00000120784	0.14412123	0.691461199	22835
ENSG00000120798	-0.540658764	0.254213969	7181
ENSG00000120800	-0.549074668	0.121525535	27340
ENSG00000120802	0.729030747	0.063692743	7112
ENSG00000120805	0.674362719	0.078554659	400
ENSG00000120820	-2.628940082	1.71e-05	83468
ENSG00000120832	0.071627491	0.816932769	80298
ENSG00000120833	-0.512127803	0.589994772	8835
ENSG00000120837	-0.494466349	0.0970979	4801
ENSG00000120860	0.009910695	0.976142631	51019
ENSG00000120868	-0.574688254	0.265143651	317
ENSG00000120875	1.736860064	0.104866469	1846
ENSG00000120885	0.93726134	0.272570806	1191
ENSG00000120889	0.316695125	0.229552103	8795
ENSG00000120896	-0.361625655	0.457079702	10174
ENSG00000120899	0.406382356	0.442214617	2185
ENSG00000120903	1.442241522	0.229314538	1135
ENSG00000120907	-7.324866622	4.34e-06	148
ENSG00000120910	-0.123314006	0.778553347	5533
ENSG00000120913	-0.406163985	0.35042954	64236
ENSG00000120915	-0.123442928	0.781545966	2053
ENSG00000120925	0.220341404	0.660707988	81790
ENSG00000120942	0.76016445	0.015008975	29914
ENSG00000120948	0.5599104	0.060642634	23435
ENSG00000120949	-3.877186185	0.000219396	943
ENSG00000120963	0.513988432	0.162152415	51123
