GeneID	logFC	Fold.Change	P.Value	adj.P.val	hgnc_symbol
16980021	0.080348425	1.057273351	0.025896841	0.17849913	SETD7 /// LOC105377622
16874198	0.143493652	1.104576739	0.025901209	0.178503731	CGB8
16858788	-0.252249582	-1.191062882	0.025917378	0.178589652	RAD23A
16797196	0.401297431	1.320695092	0.025951233	0.178797398	AHNAK2
17063121	0.115094865	1.083046259	0.025969083	0.178894834	C7orf49
16791059	0.122488839	1.088611241	0.025975443	0.178913098	PSME2
16707379	-0.168805801	-1.124127597	0.025996424	0.179032049	TNKS2
17050428	0.041233606	1.028993313	0.026014698	0.179132325	LOC100996249
16730762	-0.065098352	-1.046156256	0.026033479	0.179175268	ELMOD1
16837681	0.338640486	1.264564379	0.026033663	0.179175268	CDR2L
17006636	-0.059291295	-1.041953789	0.026038376	0.179175268	NFKBIL1
16870329	-0.097882951	-1.070201867	0.026040834	0.179175268	RAB3A
16793678	0.139613561	1.10161	0.026042128	0.179175268	HIF1A-AS2
17033428	-0.094813756	-1.067927536	0.026044771	0.179175268	---
16779720	-0.15762765	-1.115451394	0.026048105	0.179175268	MZT1
17125760	-0.446071081	-1.362325155	0.026050647	0.179175268	---
16775223	-0.036734441	-1.02578931	0.026076088	0.179324679	LOC105370236
16665901	0.20730155	1.154526709	0.026081107	0.17933363	IL12RB2
16678288	-0.282479423	-1.2162834	0.026088545	0.179347049	NA
16963375	-0.122942243	-1.088953419	0.026090494	0.179347049	WDR53
17118329	0.208147319	1.155203741	0.026105766	0.179426463	---
17125568	0.122977111	1.088979738	0.026110798	0.179435486	---
16757092	0.07109724	1.050515348	0.026131822	0.179554387	LOC105369984
16859148	-0.081481932	-1.058104364	0.026139066	0.179578583	CYP4F8
17071442	0.068873815	1.048897582	0.026152256	0.179643617	---
17122640	0.148236957	1.108214352	0.026165369	0.179708106	---
16983013	-0.046909877	-1.033049853	0.026198216	0.179908087	LOC101929232
16997676	-0.666503908	-1.587221978	0.026206438	0.179938941	MTRNR2L2
16893958	0.060285293	1.042671929	0.026212162	0.179952631	TSSC1
16981927	0.04849679	1.034186796	0.026217939	0.179966679	---
16936729	-0.074044363	-1.052663524	0.026236032	0.18006525	---
16973771	0.138253347	1.10057186	0.026243606	0.180091611	MFSD10
17121296	0.142944336	1.104156244	0.02625558	0.18011987	---
16947729	-0.280421667	-1.214549818	0.0262571	0.18011987	---
16850209	0.114327567	1.082470394	0.02626321	0.18011987	CD7
17002396	-0.222917829	-1.167091627	0.026264231	0.18011987	ZBED8
16726891	-0.159667986	-1.117030041	0.026269933	0.18011987	MALAT1
16775631	-0.351562501	-1.275941779	0.026270126	0.18011987	RBM26-AS1
16981904	0.049211774	1.034699455	0.026287555	0.180190421	NA
16995326	0.064993724	1.046080389	0.026287886	0.180190421	---
16888229	0.086652484	1.061903365	0.026292533	0.180196672	SCHLAP1
16971286	-0.074384416	-1.052911673	0.026313749	0.180278227	LOC105377477
16858886	0.105983192	1.076227586	0.026313947	0.180278227	NANOS3
16743517	0.253749304	1.192301669	0.026317807	0.180278227	MAML2
16808109	0.085588726	1.061120668	0.026319381	0.180278227	TP53BP1
17111366	-0.13319615	-1.096720689	0.026344318	0.180399731	PHF8
17118430	0.187927247	1.139125931	0.026344754	0.180399731	NA
17011012	0.053885323	1.038056754	0.026348338	0.180399731	---
16709690	0.075238909	1.053535486	0.026374213	0.180551268	ENO4
17038221	-0.083478655	-1.059569819	0.026385761	0.18058191	---
17085998	0.178205216	1.131475398	0.026386176	0.18058191	PCSK5
16924068	0.119873044	1.086639235	0.026398102	0.180637907	PRMT2
16980679	-0.040823799	-1.028701062	0.026405977	0.18066617	---
17121730	-0.188040593	-1.13921543	0.026414379	0.180698024	---
17004205	0.065220426	1.046244781	0.026424562	0.180742053	FOXCUT
17106557	0.203648157	1.151606756	0.026431645	0.180764871	SLC25A43
16941024	0.538173133	1.452132535	0.026456418	0.180908647	SEMA3B
16703056	-0.246547154	-1.186364352	0.02646605	0.180929283	MIR4675
16725041	0.089730398	1.064171298	0.026466937	0.180929283	FAM111B
17106552	0.05355399	1.037818379	0.02647366	0.180949605	LOC101928336
17035073	0.107631136	1.077457628	0.0264901	0.181034274	---
16867088	0.108564105	1.078154629	0.026493553	0.181034274	TBXA2R
16832518	-0.148890904	-1.1087168	0.026509244	0.181115843	SUPT6H
16678674	0.073425292	1.052211915	0.026519021	0.181156983	---
17086950	-0.165265766	-1.121372632	0.026533515	0.181198352	PHF2
16753202	-0.112540111	-1.081130076	0.026540145	0.181198352	TSFM
16867476	-0.150355746	-1.109843108	0.026540331	0.181198352	SAFB2
17027091	0.139290945	1.101363685	0.026543857	0.181198352	---
17029735	0.139290945	1.101363685	0.026543857	0.181198352	---
17103717	0.075142999	1.05346545	0.026548339	0.181203308	CLCN5
16994768	0.062369211	1.044179117	0.026556251	0.181231668	---
16668798	0.101754323	1.073077536	0.026569135	0.181269941	CAPZA1
16703591	0.033394953	1.023417603	0.026571478	0.181269941	LOC101929236
17080659	-0.048078266	-1.033886823	0.026574597	0.181269941	LOC105375732
16905013	0.125348773	1.090771396	0.02657857	0.181269941	TLK1
17059911	-0.106410439	-1.076546353	0.026583939	0.181269941	PON3
16881098	-0.237304685	-1.178788332	0.026584404	0.181269941	GMCL1
16752397	-0.045052664	-1.031720841	0.026596953	0.18132988	ERBB3
16990455	0.29120745	1.223663983	0.026611638	0.181404359	NA
16756286	0.115216936	1.083137904	0.026621835	0.181448232	C12orf75 /// LOC105369957
17026134	0.107073103	1.07704095	0.026630948	0.181453458	---
16907960	0.11615862	1.083845126	0.026634138	0.181453458	BARD1
16692918	-0.264508928	-1.2012271	0.0266359	0.181453458	FAM63A
17080497	0.078526088	1.055938702	0.026637647	0.181453458	LOC101927513
16910959	0.552507671	1.466632761	0.026644581	0.181475066	OXT
17122646	0.173767089	1.128000017	0.02665738	0.181536607	---
16683887	-0.07082694	-1.050318545	0.026688297	0.1817215	GPATCH3
17126178	0.612182619	1.528569998	0.026695709	0.181735832	---
16926399	0.082536971	1.058878436	0.026697936	0.181735832	KRTAP12-4
16908880	0.115931921	1.083674828	0.026741244	0.182004953	MIR4268
17030840	-0.150338309	-1.109829694	0.026745633	0.182009142	---
16817933	0.123883926	1.089664438	0.026750772	0.18201844	PRR14
17025070	-0.058811732	-1.041607493	0.026764424	0.182085652	TFB1M
16760076	-0.053466796	-1.037755657	0.026832111	0.182499126	---
17027373	0.106933593	1.076936804	0.026832766	0.182499126	---
17087933	-0.145891462	-1.106414111	0.026854462	0.182620942	RAD23B
16970673	-0.153407508	-1.112193267	0.026862323	0.182648653	JADE1
16943973	0.428519111	1.345851386	0.02688231	0.182749473	NA
16999462	0.159842355	1.117165057	0.026886336	0.182749473	LINC01184 /// LOC105379165
16831388	-0.095738004	-1.068611912	0.026898226	0.182749473	TTC19 /// RPLP1P11
16665240	0.088727678	1.063431921	0.026899253	0.182749473	NA
17124602	0.163487025	1.119990912	0.026903915	0.182749473	---
16981606	0.17691476	1.130463773	0.026918503	0.182749473	HPGD
17030216	0.107055663	1.07702793	0.026922648	0.182749473	---
16783729	-0.124354769	-1.090020123	0.026925734	0.182749473	LOC644919
16761393	-0.137826103	-1.100245982	0.026927771	0.182749473	MAGOHB
16701418	-0.044189452	-1.031103713	0.026928503	0.182749473	KIF28P
16874922	0.182006836	1.134460861	0.026930575	0.182749473	SIGLEC14
16814825	0.209786553	1.156517064	0.026932518	0.182749473	EME2
16866718	-0.284406391	-1.217909041	0.026933403	0.182749473	UQCR11
16797978	-0.162475585	-1.119205987	0.026935695	0.182749473	---
17000428	-0.063014436	-1.044646216	0.026936138	0.182749473	GFRA3
16860992	0.202601841	1.150771854	0.026939675	0.182749473	CD22
17097797	-0.047450475	-1.033437023	0.02694155	0.182749473	BRINP1
16670270	-0.079982214	-1.05700501	0.026950664	0.182785591	PPIAL4D /// PPIAL4F /// PPIAL4E
16879174	0.093130929	1.066682581	0.026964613	0.182854495	QPCT
16900098	1.412623814	2.662208958	0.026985422	0.182969885	IGKJ3 /// IGKV3D-15 /// IGKV2-29 /// IGK
16811296	-0.283926829	-1.217504268	0.027007566	0.183094294	---
16799265	-0.122872487	-1.088900769	0.027017767	0.183117733	---
16677977	0.031032015	1.021742756	0.027018615	0.183117733	DNAH14
16878036	-0.101858957	-1.073155366	0.027027063	0.183125134	AGBL5
16663317	0.070905425	1.050375685	0.027027299	0.183125134	YBX1
16918859	-0.142630442	-1.103916034	0.027050818	0.183258752	RBM39
16926111	-0.090209962	-1.064525096	0.027071073	0.183370221	CBS /// CBSL
17104382	-0.061322892	-1.043422097	0.027086879	0.183451526	FAM155B
16691787	-0.184997556	-1.136815048	0.027100061	0.183515039	LOC105369263 /// LOC101060632 /// LOC102723769
16951111	-0.13680594	-1.099468247	0.027118367	0.183603023	RBSN
16908314	0.081673756	1.058245062	0.027121455	0.183603023	NA
16979656	-0.045261929	-1.031870504	0.027124471	0.183603023	LOC102724210
16837101	0.057338168	1.040544142	0.027148421	0.183737237	RGS9
16683377	-0.224574499	-1.168432587	0.027151917	0.183737237	ID3
17028041	-0.246599471	-1.186407375	0.027164539	0.183796872	---
16966497	-0.038269042	-1.026881027	0.027170537	0.183811677	GABRB1
16708752	-0.180498398	-1.133275323	0.027180269	0.183851732	---
17121542	-0.045227051	-1.031845558	0.027190249	0.18389345	---
17123306	0.350149974	1.27469313	0.027195985	0.183906462	---
16747770	-0.175223214	-1.129139092	0.027209187	0.183940355	PEX5
17112835	-0.372157506	-1.29428695	0.027209929	0.183940355	ZMAT1
16680770	-0.085850309	-1.061313083	0.027212435	0.183940355	LINC00982
16910485	-0.13861956	-1.100851264	0.027217151	0.183946457	THAP4
16951689	-0.045104982	-1.031758255	0.027224679	0.183956682	LOC105377003
16827299	-0.20186942	-1.150187784	0.027226291	0.183956682	FHOD1
16714030	0.075927734	1.054038624	0.027232889	0.183975496	ARHGAP22
16699643	0.041791642	1.029391405	0.027243751	0.184000859	SUSD4
17048563	0.492379323	1.406763027	0.027244441	0.184000859	PEG10
16824123	0.160592218	1.117745872	0.027248085	0.184000859	---
16801243	0.291809085	1.224174384	0.027268972	0.184103988	UNC13C
17060026	-0.109566826	-1.078904243	0.02727099	0.184103988	SHFM1 /// LOC105375413
16709453	-0.661865234	-1.582126805	0.027292945	0.184226421	ADRB1
17053638	0.108171735	1.077861443	0.027318481	0.184351202	CHPF2 /// MIR671
16820592	-0.144287111	-1.105184406	0.027319073	0.184351202	CYB5B
16932261	-0.171787809	-1.126453538	0.027327439	0.184381864	HIRA /// C22orf39
17062502	-0.158970423	-1.116490073	0.027331404	0.184382826	POT1
16841483	-0.177507671	-1.130928461	0.02734537	0.184451249	ELAC2
16813029	0.140049527	1.101942945	0.027352126	0.184471028	HAPLN3
17118950	-0.210152761	-1.156810668	0.027370651	0.184570162	---
16894044	-0.043457032	-1.03058038	0.027395208	0.184709937	LINC01249
16782052	0.140808103	1.102522504	0.027445448	0.185022819	TRAJ36
16924551	0.111990794	1.080718506	0.027459402	0.185069144	APP
16832907	0.229727606	1.172613529	0.027460176	0.185069144	DPRXP4
17125414	-0.034467425	-1.024178675	0.027466845	0.185069144	---
16674440	-0.057756694	-1.040846048	0.027467664	0.185069144	FAM163A
16872803	-0.190028598	-1.140786329	0.027489132	0.185187919	CEACAM1
16859509	0.165440149	1.121508185	0.027497735	0.185220014	MVB12A /// BISPR
16737843	0.167698452	1.123265097	0.027513706	0.185301715	LRP4
16990920	-0.199253628	-1.148104234	0.027517899	0.18530409	GRPEL2
16798069	-0.129795618	-1.094138687	0.027528412	0.185330134	SNURF /// SNRPN
16719452	0.094002858	1.067327453	0.02752945	0.185330134	LINC00601
16914004	-0.095572334	-1.068489206	0.027535788	0.185346936	OSER1-AS1
16773727	-0.028808595	-1.020169302	0.02754062	0.185353601	RXFP2
16990321	0.207205637	1.154449958	0.027552051	0.185404662	PCDHB14
17121956	-0.080740794	-1.057560936	0.027562954	0.18543304	---
16845994	-0.033865793	-1.023751661	0.027563955	0.18543304	NA
16775676	-0.040719167	-1.028626457	0.027574265	0.185471405	LINC01080
16695490	0.186732702	1.13818313	0.027580517	0.185471405	F11R
17026250	0.120064871	1.086783729	0.027581192	0.185471405	---
17124332	-0.09655762	-1.069219178	0.027599882	0.185571222	---
16973427	0.104326521	1.074992446	0.027605893	0.18558577	DGKQ
17075360	0.269217356	1.205153869	0.027614051	0.185614748	---
17088439	-0.044546946	-1.031359247	0.027623432	0.185651937	NA
16963651	-0.223371235	-1.167458474	0.027627622	0.185654236	ZNF718 /// ZNF595
17125754	-0.315237863	-1.244216775	0.027638825	0.185683261	---
16884335	0.1189488	1.085943317	0.02763964	0.185683261	BCL2L11 /// ACOXL
16995837	0.892909459	1.856917164	0.027646491	0.185703427	LOC101926960
16924537	-0.10247803	-1.073615965	0.027653907	0.185705156	ATP5J
16984725	-0.175606864	-1.129439399	0.027654447	0.185705156	LOC257396
16930905	0.11388288	1.082136792	0.027660546	0.185708095	SERHL
16772544	-0.084289549	-1.060165538	0.027662584	0.185708095	---
16674953	0.156302318	1.114427156	0.027679605	0.185796508	TSEN15
16869891	0.191458568	1.141917614	0.027688008	0.18582669	RASAL3
16895278	-0.220877514	-1.165442247	0.027694453	0.18582669	ADCY3 /// LOC105377626
16687342	-0.143729073	-1.104757001	0.027695657	0.18582669	MAGOH
16775398	-0.035086495	-1.024618251	0.02772026	0.185946503	NA
16866008	-0.164079937	-1.120451295	0.027721223	0.185946503	ZNF304
16720929	0.134626114	1.097808271	0.027733716	0.18600444	---
16940239	-0.288103378	-1.221034004	0.027739856	0.186019755	PTH1R
16761311	-0.131583078	-1.095495136	0.027758467	0.186118686	---
17120026	-0.059020997	-1.041758591	0.027767755	0.186155088	---
17068936	0.081621441	1.058206688	0.027775285	0.186179697	---
16950770	0.106776646	1.076819653	0.027811316	0.186377094	VGLL4
16672710	-0.07978167	-1.056858089	0.02781246	0.186377094	KLHDC9
17123276	-0.042419436	-1.029839446	0.027833246	0.186490482	---
16976734	-0.188040597	-1.139215434	0.027848371	0.186562301	COX18
16660384	-0.107073101	-1.077040948	0.0278517	0.186562301	NA
16985943	0.052298412	1.036915558	0.027866167	0.186633297	CARTPT
16887055	0.177472796	1.130901122	0.027872948	0.186652798	---
16932300	0.125418527	1.090824135	0.027885057	0.186707966	UFD1L
16703308	-0.037963865	-1.026663831	0.027925536	0.186953054	LINC01516
16750934	-0.0831822	-1.059352114	0.027948	0.187077484	BCDIN3D-AS1
16889395	-0.122558592	-1.088663876	0.027971403	0.18720816	LOC105373835
17078271	-0.068307059	-1.048485609	0.027980356	0.187232069	RPL7
16851952	0.050720216	1.035781873	0.027982737	0.187232069	NA
16694454	0.190569198	1.141213879	0.027986773	0.187233105	PAQR6
16807600	-0.084280832	-1.060159131	0.028006445	0.187309838	NA
16895627	0.087297711	1.062378393	0.028008001	0.187309838	CGREF1
16918918	-0.184709811	-1.136588332	0.028009891	0.187309838	LINC00657
17063366	-0.073172433	-1.052027511	0.028022901	0.187359048	ATP6V0A4
16855884	-0.045096263	-1.03175202	0.028028586	0.187359048	LINC01541
17095870	0.798252654	1.738993638	0.028028901	0.187359048	OGN
17072979	-0.16507394	-1.121223541	0.028042047	0.18742095	KHDRBS3
17059029	-0.053056991	-1.037460919	0.028060116	0.187515737	APTR /// LOC105375364
16711299	0.174098424	1.128259107	0.028070086	0.187556381	LINC00702
17031860	0.052202499	1.036846624	0.028085946	0.187636365	---
16828003	0.05585589	1.039475597	0.028102633	0.187721855	LOC102723796
17122918	-0.061523439	-1.043567152	0.028108781	0.187736924	---
17069650	-0.120683942	-1.087250176	0.02811997	0.187766835	MCMDC2
16970118	0.416992187	1.335141073	0.028121043	0.187766835	SYNPO2
16749622	-0.036751887	-1.025801714	0.028152219	0.187940861	---
16901827	0.14820208	1.108187562	0.028158901	0.187940861	---
17016766	-0.102469308	-1.073609474	0.028162472	0.187940861	ZNRD1-AS1 /// HCG8
17125390	0.063825332	1.045233545	0.02816269	0.187940861	---
16991447	-0.060965403	-1.043163577	0.028193699	0.188121773	MRPL22
17082260	0.089416507	1.063939788	0.028202534	0.188154704	---
16733602	-0.112513951	-1.081110472	0.028213894	0.188204463	---
17022616	0.076790948	1.05466948	0.028244278	0.188381092	---
17003668	-0.117937359	-1.085182253	0.028263376	0.188482414	---
17061099	0.517551966	1.431524108	0.02827204	0.188514134	RASA4B
16911600	-0.041512625	-1.02919234	0.028281642	0.188532237	LOC105372542
17066446	0.359183173	1.282699452	0.028282571	0.188532237	DMTN
17125182	0.812395368	1.756124792	0.028291921	0.188568506	---
16664978	0.111424039	1.080294035	0.028318971	0.188697552	ACOT11
16986566	0.077976771	1.055536722	0.028319105	0.188697552	BHMT
17100087	-0.215122768	-1.16080269	0.028325936	0.188717002	AGPAT2
16930077	-0.135899134	-1.098777394	0.028346966	0.188831032	CBY1
16922993	-0.123639788	-1.089480057	0.028366332	0.18891277	PFKL
16957356	-0.427716937	-1.345103268	0.028367068	0.18891277	NA
16875508	-0.211600165	-1.157971836	0.028374505	0.188913351	LENG8-AS1
16907412	-0.078909736	-1.05621954	0.028378353	0.188913351	SUMO1
16837150	0.076895578	1.054745972	0.028378903	0.188913351	---
17124318	-0.083809989	-1.059813191	0.028390445	0.188932333	---
16876881	-0.159615653	-1.116989523	0.028392712	0.188932333	CPSF3
17121748	0.26988002	1.205707552	0.028393504	0.188932333	---
17058290	0.031563895	1.022119512	0.028412148	0.189030317	---
17104993	0.115809849	1.083583138	0.028425148	0.189055089	---
17078762	-0.080845423	-1.057637637	0.028427628	0.189055089	REXO1L2P /// REXO1L12P /// REXO1L11P /// REXO1L10P /// REXO1L4P /// REXO1L6P /// LOC101930111 /// LOC105379786
17078764	-0.080845423	-1.057637637	0.028427628	0.189055089	REXO1L2P /// REXO1L12P /// REXO1L6P /// LOC101930111 /// LOC105379786
16679932	-0.052559991	-1.037103581	0.028446413	0.189153946	LOC101928626
17122754	0.110299244	1.079452114	0.028455024	0.189185127	---
16819064	0.338274276	1.264243425	0.028468697	0.18919242	MMP2
16837699	-0.186889647	-1.138306955	0.028469264	0.18919242	KCTD2
16863489	0.160592215	1.11774587	0.028471739	0.18919242	LOC400707
16928608	0.106349398	1.076500805	0.028471808	0.18919242	---
17078758	-0.080906458	-1.057682383	0.028503683	0.189352065	REXO1L2P /// REXO1L12P /// REXO1L11P /// REXO1L10P /// REXO1L4P /// REXO1L6P /// REXO1L1P /// LOC101930111 /// LOC105379786
17078760	-0.080906458	-1.057682383	0.028503683	0.189352065	REXO1L2P /// REXO1L12P /// REXO1L11P /// REXO1L10P /// REXO1L6P /// LOC101930111 /// LOC101929601 /// LOC105379786 /// LOC101929627 /// LOC100288562
17106633	-0.06289237	-1.044557832	0.02851455	0.189398171	RHOXF2B /// RHOXF2
16854789	-0.047738212	-1.033643157	0.028521089	0.189415523	NA
16781312	-0.097943989	-1.070247146	0.028579238	0.189775581	LINC00565
16745144	0.0789359	1.056238695	0.028583476	0.189777603	RPL23AP64
17028016	-0.100742883	-1.07232549	0.028590589	0.189798709	---
16677071	-0.241463797	-1.182191537	0.028597836	0.189820695	SERTAD4
16732133	0.151140485	1.11044696	0.028620124	0.189874808	HMBS
17121286	-0.326049806	-1.253576297	0.028620922	0.189874808	---
16764811	-0.048897881	-1.034474355	0.028621342	0.189874808	KRT7
17077774	0.190935407	1.141503598	0.028624865	0.189874808	PDE7A
16787679	-0.241455079	-1.182184392	0.028625668	0.189874808	UBR7
